Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Nirala Chicken Darbar,450,"North Indian,Biryani,Mughlai,Beverages",Kanpur,Kanpur Cantt,Quick Bites,1159am to 12midnight(Mon-Sun),Good,3.9,74
Dipsy Doze Cafe,250,Fast Food,Kanpur,Kidwai Nagar Market,Quick Bites,1130am to 1030pm(Mon-Sun),Good,3.6,48
Panditji Khanewale,150,North Indian,Kanpur,IIT Kanpur,Quick Bites,"124pm to 1045pm(Mon,Wed),125pm to 1045pm...",Average,3.4,32
The Pizza Bite,400,Pizza,Kanpur,Kidwai Nagar,Quick Bites,10am to 10pm(Mon-Sun),Bom,3.5,22
Pandit Bakery,300,Bakery,Kanpur,Harsh Nagar,Bakery,11am to 10pm(Mon-Sun),Average,3.4,20
Forever,600,"North Indian,Continental,Chinese",Kanpur,Lal Bangla,Casual Dining,11am to 10pm(Mon-Sun),Average,3.3,56
Arabecue Pizza,500,Pizza,Kanpur,Parade,Quick Bites,1130am to 11pm(Mon-Sun),Good,3.7,73
WTF - Wow Tasty Food,150,"Chinese,Fast Food",Kanpur,Colonel Ganj,Food Truck,4pm to 10pm(Mon-Sun),Good,3.5,47
Spicy Wala,300,North Indian,Kanpur,Panki,Quick Bites,11am to 10pm(Mon-Sun),Average,3.4,25
Biryani Hub,200,Biryani,Kanpur,Swaroop Nagar,Quick Bites,12noon to 1130pm(Mon-Sun),Good,3.6,60
Chef's,350,"Street Food,Biryani",Kanpur,Ashok Nagar,Quick Bites,5pm to 10pm(Mon-Sun),Good,3.5,48
Maharaj Restaurant,300,North Indian,Kanpur,Jajmau,Quick Bites,11am to 11pm(Mon-Sun),Średnio,3.4,51
Mash's Cakes & More,500,Bakery,Kanpur,Swaroop Nagar,Bakery,10am to 1030pm(Mon-Sun),Average,3.4,43
MJ Cakes,200,"Bakery,Desserts",Kanpur,Saket Nagar,Bakery,10am to 1030pm(Mon-Sun),Good,3.5,28
Cafe N10,400,"Fast Food,Chinese,South Indian",Kanpur,Kakadeo,Quick Bites,12noon to 10pm(Mon-Sun),Average,3.2,38
Chef Rasoi Se,300,North Indian,Kanpur,Panki,Quick Bites,11am to 11pm(Mon-Sun),Average,2.9,69
The Pizza King,450,Pizza,Kanpur,IIT Kanpur,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.1,254
Tripund Food Cafe,500,"Cafe,Chinese,Thai,Japanese",Kanpur,Kidwai Nagar,Casual Dining,12noon to 11pm(Mon-Sun),Excellent,4.5,528
McDonald's,500,"Burger,Fast Food",Kanpur,Z Square Mall-- Mall Road,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.1,551
Busy Beans,250,"Fast Food,Italian",Kanpur,Arya Nagar,Quick Bites,1pm to 11pm(Mon-Sun),Excellent,4.8,301
The Bun Street,350,Cafe,Kanpur,Swaroop Nagar,Café,11am to 11pm(Mon-Sun),Good,3.9,318
Foodoo Pizza,400,"Fast Food,Pizza,Chinese",Kanpur,Kidwai Nagar,Quick Bites,10am to 11pm(Mon-Sun),Good,3.8,399
Hot Pizza Yum,400,"Pizza,Continental",Kanpur,Nandlal Chawraha,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.0,320
New Rahul Sweets & Restaurant,150,"Fast Food,Mithai",Kanpur,Panki,Quick Bites,830am to 11pm(Mon-Sun),Very Good,4.1,391
Sweet Affairs,600,"Chinese,Italian,Thai,Desserts",Kanpur,Govindpuri,Café,11am to 11pm(Mon-Sun),Very Good,4.3,45
Ajmeri Darbar,400,"Awadhi,Mughlai",Kanpur,Chamanganj,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.9,362
Pizza Yum,600,"Pizza,Fast Food",Kanpur,Swaroop Nagar,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.9,411
Tandoori Nights,400,"North Indian,Biryani",Kanpur,Kakadeo,Quick Bites,1130am to 11pm(Mon-Sun),Very Good,4.0,279
Spicy Corner,600,"North Indian,Chinese",Kanpur,Lajpat Nagar,Quick Bites,1130am to 11pm(Mon-Sun),Very Good,4.1,265
Shree Bhojnalya Restaurant & Sweet,200,"North Indian,Desserts,Chinese,Fast Food",Kanpur,Vijay Nagar,Quick Bites,"7am to 4pm,630pm to 1130pm(Mon-Sun)",Good,3.9,316
Haveli Restaurant,400,North Indian,Kanpur,Lajpat Nagar,Casual Dining,12noon to 11pm(Mon-Sun),Very Good,4.1,422
Shiv Sweet & Restaurant,500,"South Indian,Chinese",Kanpur,Shyam Nagar,Quick Bites,9am to 10pm(Mon-Sun),Good,3.6,14
Mehmaan,400,North Indian,Kanpur,Lal Bangla,Casual Dining,1030am to 1030pm(Mon-Sun),Average,3.2,36
Baba Biryani,300,"Biryani,Chinese",Kanpur,Mall Road,Quick Bites,1230pm to 11pm(Mon-Sun),Good,3.5,108
Hydrabadi's,300,Biryani,Kanpur,Lajpat Nagar,Casual Dining,6pm to 11pm(Mon-Sun),Good,3.6,89
Lazeez,500,"North Indian,Chinese",Kanpur,Keshavpuram,Quick Bites,"1230pm to 1030pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Average,3.3,40
Fugees Fast Food,400,Fast Food,Kanpur,Ashok Nagar,Quick Bites,"Closed(Mon),1130am to 10pm(Tue-Sun)",Good,3.5,25
Shri Ram Anurag Restaurant,500,"Beverages,Chinese,North Indian",Kanpur,Swaroop Nagar,Dhaba,9am to 1230AM(Mon-Sun),Good,3.7,68
Mohan Sweets & Restaurant,150,"North Indian,Fast Food,Chinese,Mithai",Kanpur,Panki,Casual Dining,830am to 11pm(Mon-Sun),Good,3.9,90
Pawan Sweets,400,"North Indian,South Indian,Fast Food,Desserts",Kanpur,Lal Bangla,Quick Bites,10am to 10pm(Mon-Sun),Average,2.6,21
Bhola Fast Food Corner,250,Fast Food,Kanpur,Indira Nagar,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,31
Anmol Restaurant & Fast Food Centre,300,"Fast Food,Indian",Kanpur,Phoolbagh,Quick Bites,"10am to 11pm(Mon),10am to 12noon(Tue,Thu,Fri...",Average,2.8,23
New Ajmeri Restaurant,300,North Indian,Kanpur,Rawatpur,Quick Bites,11am to 10pm(Mon-Sun),Good,3.7,41
