Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Dilbagh Sweets,100,"Mithai,Fast Food",Jalandhar,Adarsh Nagar,Sweet Shop,11am to 11pm(Mon-Sun),Average,3.4,22
Spaghetti Club,550,Italian,Jalandhar,GT Road,Food Court,11am to 11pm(Mon-Sun),Good,3.5,47
Cafe New York - Gymer's Kitchen,200,Healthy Food,Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,16
Old Kartar Vaishno Dhaba,200,North Indian,Jalandhar,Shastri Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,32
Soul Karma,600,North Indian,Jalandhar,PPR Market,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,43
Punjabi Chaskaa,300,North Indian,Jalandhar,Model Town,Quick Bites,"1230pm to 4pm,6pm to 11pm(Mon-Sun)",Good,3.6,32
Arneja's Hot n Cool,700,"North Indian,Chinese",Jalandhar,Model Town,Casual Dining,11am to 11pm(Mon-Sun),Average,2.5,60
Drunken Monkey,500,Beverages,Jalandhar,Model Town,Beverage Shop,915am to 11pm(Mon-Sun),Average,3.4,45
Food Factory,400,"Burger,Fast Food,Italian",Jalandhar,Urban Estate,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,13
Big Bang Grill,500,"Chinese,North Indian,Continental",Jalandhar,Model Town,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,30
Dang Sweets,200,North Indian,Jalandhar,Model Town,Quick Bites,8am to 11pm(Mon-Sun),Average,3.3,8
Tandoori Flames,400,North Indian,Jalandhar,Model Town,Quick Bites,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Good,3.6,32
Rocky's Wood Fired Kitchen,800,"Italian,Continental",Jalandhar,Urban Estate,Casual Dining,12noon to 1045pm(Mon-Sun),Average,3.4,37
Chawla's  Veg And Non Veg,400,North Indian,Jalandhar,Urban Estate,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,16
Andy's Cafe And Bakers,250,"Chinese,Beverages,Fast Food",Jalandhar,Transport Nagar,Quick Bites,10am to 1130pm(Mon-Sun),Good,3.6,25
Ravindera Vaishno Dhaba,250,North Indian,Jalandhar,PPR Market,Dhaba,11am to 11pm(Mon-Sun),Good,3.6,42
B chicken,200,North Indian,Jalandhar,Model Town,Quick Bites,1pm to 11pm(Mon-Sun),Average,3.4,13
Quality Foods Veg & Non Veg,400,"North Indian,Chinese,Fast Food",Jalandhar,Shastri Nagar,Quick Bites,1030am to 1030pm(Mon-Sun),Average,3.2,22
Nikku Egg,150,Fast Food,Jalandhar,Shastri Nagar,Quick Bites,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Good,3.6,27
Gelato Davinci by Anchor Cafe,300,"Ice Cream,Beverages",Jalandhar,Model Town,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.5,29
Sharma Vaishno Dhaba,250,North Indian,Jalandhar,Jalandhar Cantt,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,51
Dashmesh Vaishno Dhaba,300,North Indian,Jalandhar,Rama Mandi,Dhaba,11am to 11pm(Mon-Sun),Average,3.3,29
Olive Grill,1000,"North Indian,Continental",Jalandhar,Model Town,Casual Dining,11am to 12midnight(Mon-Sun),Average,3.4,43
D7 Fast Food,200,"Burger,Pizza,Italian",Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,28
Baskin Robbins,200,Ice Cream,Jalandhar,Model Town,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.5,20
Amritsari Bite,500,North Indian,Jalandhar,Shastri Nagar,Quick Bites,10am to 11pm(Mon-Sun),Average,3.3,23
Sanjha Chulla Chaunka,700,"North Indian,Chinese",Jalandhar,Jalandhar Cantt,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,32
Satish Vaishno Dhaba,150,North Indian,Jalandhar,Model Town,Bhojanalya,11am to 11pm(Mon-Sun),Good,3.5,21
The Royal'z Diet,300,"North Indian,Chinese",Jalandhar,Adarsh Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,42
Singh Chicken Corner,300,North Indian,Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,23
Goldy Dhaba,500,North Indian,Jalandhar,Maqsudan,Dhaba,11am to 11pm(Mon-Sun),Average,3.4,44
Ginni Buns,300,Fast Food,Jalandhar,Urban Estate,Quick Bites,12noon to 1030pm(Mon-Sun),Average,3.4,11
Patwari Vaishno Dhaba,300,"North Indian,Fast Food",Jalandhar,Jalandhar Cantt,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,35
Annapurna Dhaba,400,North Indian,Jalandhar,Rama Mandi,Casual Dining,11am to 11pm(Mon-Sun),Average,2.6,40
Mast Banarasi Paan,100,Paan,Jalandhar,Model Town,Paan Shop,11am to 11pm(Mon-Sun),Good,3.5,37
Hot Max Box,800,"North Indian,South Indian,Chinese",Jalandhar,Urban Estate,Casual Dining,1030am to 11pm(Mon-Sun),Good,3.6,30
Shivraj Dhaba,250,North Indian,Jalandhar,Shastri Nagar,Dhaba,11am to 11pm(Mon-Sun),Average,3.3,8
Amritsari Rasoi Dhaba,700,North Indian,Jalandhar,Urban Estate,Dhaba,11am to 11pm(Mon-Sun),Average,2.8,22
King's Dhaba,300,"North Indian,Chinese,Italian",Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,32
Hotel Citadines,750,"North Indian,Chinese,Fast Food",Jalandhar,Shastri Nagar,Casual Dining,1130am to 1115pm(Mon-Sun),Average,3.2,11
Foody Singh,300,Continental,Jalandhar,Shastri Nagar,none,5pm to 1030pm(Mon-Sun),Average,3.4,33
Bawarchi,350,"North Indian,Fast Food",Jalandhar,GT Road,Quick Bites,1pm to 11pm(Mon-Sun),Average,3.1,5
Prithvi's Planet,1500,"Chinese,Continental,North Indian,Italian",Jalandhar,Shastri Nagar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,18
Chacha,200,North Indian,Jalandhar,Model Town,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.2,10
Singh Burger,300,"Fast Food,Burger",Jalandhar,Model Town,none,11am to 11pm(Mon-Sun),Good,3.7,33
T.G.R.,700,"Chinese,North Indian,Continental",Jalandhar,Urban Estate,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,21
Punjab Food Plaza,500,North Indian,Jalandhar,Shastri Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,34
The Chocolate Room,700,Cafe,Jalandhar,Jalandhar Cantt,Café,1030am to 1030pm(Mon-Sun),Average,3.4,13
Peezzaa Spot,300,Italian,Jalandhar,Shastri Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,20
Confection Connection,150,Continental,Jalandhar,Shastri Nagar,Quick Bites,"1130am to 1030pm(Mon-Sat),1130am to 1029pm(Sun)",Average,3.3,13
Mamma Mia Pizza Store,200,"Italian,Continental",Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,13
The Tasty Spoon,150,North Indian,Jalandhar,Model Town,Casual Dining,9am to 11pm(Mon-Sun),Average,3.4,15
Fire N The Hole,600,Italian,Jalandhar,Urban Estate,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,20
Barista Lavazza,600,Cafe,Jalandhar,Model Town,Café,10am to 1030pm(Mon-Sun),Average,3.4,27
Kalia Vaishno Dhaba,300,North Indian,Jalandhar,Adarsh Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,19
The Yellow Chilli,500,"North Indian,Chinese,Italian",Jalandhar,Shastri Nagar,Casual Dining,"11am to 1125pm(Mon),11am to 11pm(Tue-Sun)",Average,3.4,21
Satkartar Refreshments,150,North Indian,Jalandhar,Model House,Quick Bites,2pm to 11pm(Mon-Sun),Good,3.5,26
Hombug,200,"Chinese,Continental,Italian",Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,14
Amit Vaishno Dhaba,200,North Indian,Jalandhar,Model Town,Dhaba,11am to 11pm(Mon-Sun),Average,3.0,12
Dilbagh,200,"Beverages,Desserts",Jalandhar,Shastri Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,10
Hari Kabab,300,North Indian,Jalandhar,Model House,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,30
Eat Fresh Burger Roots,250,"Continental,Chinese",Jalandhar,Adarsh Nagar,Quick Bites,4pm to 11pm(Mon-Sun),Average,3.1,14
Sabharwal Bakers and Food Plaza,300,Bakery,Jalandhar,Shastri Nagar,Bakery,11am to 11pm(Mon-Sun),Average,3.2,12
R2P,500,Cafe,Jalandhar,Shastri Nagar,Café,11am to 11pm(Mon-Sun),Average,3.2,19
Kurries & Kababs,500,North Indian,Jalandhar,Shastri Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,28
The Glassy Junction,700,"North Indian,Chinese,Continental",Jalandhar,GT Road,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,16
Sheikhupuria Chicken Hut,250,North Indian,Jalandhar,GT Road,Quick Bites,1pm to 11pm(Mon-Sun),Average,3.0,8
The Hashtag,300,"Chinese,Fast Food,North Indian,Italian",Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Average,2.7,18
Buzz By Heat 7,500,"Cafe,Continental",Jalandhar,Urban Estate,Café,1130am to 11pm(Mon-Sun),Average,3.2,23
Ghai Bakers Kitchen,500,"South Indian,Continental,Chinese",Jalandhar,Model Town,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,15
Liquor Adda 5,1200,"North Indian,Continental,Chinese",Jalandhar,Model Town,Casual Dining,12noon to 1130pm(Mon-Sun),Average,3.3,18
