Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Kazuza Ind.,500,"North Indian,Chinese",Allahabad,Naini,Casual Dining,11am to 11pm(Mon-Sun),Average,2.6,22
Day Night Restaurant,150,"Biryani,Mughlai",Allahabad,Kareli,Quick Bites,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Good,3.5,23
Bebo's Kitchen,400,"North Indian,South Indian,Chinese,Continental",Allahabad,Rajrooppur,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,34
The Kitchen,250,"Fast Food,North Indian,Chinese",Allahabad,Tagore Town,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.3,7
The Oval - Hotel Milan Palace,1000,"North Indian,Mughlai",Allahabad,Civil Lines,Casual Dining,"9am to 11pm(Mon,Tue,Wed,Fri,Sat,Sun),9am to ...",Good,3.5,21
New Kwality Ice Cream Parlour,400,"Ice Cream,Desserts",Allahabad,Civil Lines,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.8,23
Naturelo,200,Ice Cream,Allahabad,Civil Lines,Dessert Parlor,1145am to 1115pm(Mon-Sun),Good,3.5,15
Al Fresco,700,"North Indian,Chinese",Allahabad,Rajrooppur,Café,11am to 11pm(Mon-Sun),Average,3.4,10
The Mughlai Hut,400,"Mughlai,North Indian",Allahabad,Civil Lines,Quick Bites,2pm to 11pm(Mon-Sun),Good,3.5,21
Millennium Restaurant,300,"North Indian,Fast Food",Allahabad,Teliarganj,Quick Bites,10am to 11pm(Mon-Sun),Average,2.7,17
Food Of Heaven,300,North Indian,Allahabad,Dhoomanganj,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,13
King Classic Restaurant,600,"North Indian,Continental,Chinese,Fast Food,Rolls",Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,21
BrewBakes,500,Cafe,Allahabad,Civil Lines,Café,11am to 11pm(Mon-Sun),Good,3.8,91
Chicago Pizza,400,"Pizza,Beverages",Allahabad,Civil Lines,Quick Bites,1030am to 11pm(Mon-Sun),Very Good,4.1,334
Shree Kanha Sweets & Restaurant,500,"Mithai,North Indian,Street Food",Allahabad,George Town,Quick Bites,1030am to 11pm(Mon-Sun),Very Good,4.2,75
Black Out Restaurant,500,North Indian,Allahabad,Katra,Casual Dining,1pm to 11pm(Mon-Sun),Very Good,4.0,138
Eat On,200,North Indian,Allahabad,Civil Lines,Quick Bites,"12noon to 10pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Excellent,4.9,2221
Raju Kitchen Restaurant,400,"North Indian,Chinese",Allahabad,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Good,3.9,163
Subway,500,"Healthy Food,Salad,Fast Food",Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.0,179
Kamdhenu,400,Mithai,Allahabad,Civil Lines,Sweet Shop,8am to 11pm(Mon-Sun),Very Good,4.2,149
Chhappan Bhog,600,"North Indian,South Indian,Chinese",Allahabad,Katra,Casual Dining,7am to 11pm(Mon-Sun),Good,3.6,118
Hotel Ravisha Continental,600,"North Indian,South Indian,Chinese",Allahabad,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.0,70
Hot n Cool,450,"Desserts,Fast Food,Ice Cream",Allahabad,Colonel Ganj,Dessert Parlor,"1130am to 10pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Very Good,4.3,242
El Chico Restaurant,800,"Continental,North Indian,Chinese",Allahabad,Civil Lines,Casual Dining,9am to 10pm(Mon-Sun),Very Good,4.3,507
Baba Biryani,500,"Biryani,Mughlai",Allahabad,Civil Lines,Casual Dining,1230pm to 11pm(Mon-Sun),Average,2.6,161
Celebrations,600,"North Indian,Chinese,Continental",Allahabad,Civil Lines,Casual Dining,1030am to 11pm(Mon-Sun),Good,3.8,149
Paradise,500,"Desserts,Fast Food",Allahabad,Civil Lines,Dessert Parlor,930am to 10pm(Mon-Sun),Very Good,4.4,208
Khana Khazana Restaurant -Hotel Grand Continental,1250,North Indian,Allahabad,Civil Lines,Fine Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Average,3.2,20
Tamboora,600,"North Indian,Chinese",Allahabad,Civil Lines,Casual Dining,10am to 11pm(Mon-Sun),Average,3.1,23
Art Of Spices,600,"North Indian,South Indian,Chinese,Continental",Allahabad,Civil Lines,Quick Bites,6am to 530am(Mon-Sun),Average,3.1,6
Mughlai Food,200,Mughlai,Allahabad,Katra,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.2,9
Gyan Vaishno Bhojanalaya,500,North Indian,Allahabad,Leader Road,Casual Dining,8am to 1am(Mon-Sun),Average,2.8,17
AL- Broust's De- Fountain Restaurant,500,"Chinese,North Indian,Rolls",Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,12
Wafl Cafe,400,"Desserts,Bakery,Beverages,Fast Food,Continental",Allahabad,Civil Lines,Café,11am to 11pm(Mon-Sun),Average,3.3,5
Celebrations Grill & Lounge,600,North Indian,Allahabad,Ashok Nagar,Casual Dining,1030am to 11pm(Mon-Sun),Average,3.2,6
Dynasty Restaurant - Imperial House,1000,"North Indian,Chinese",Allahabad,Ashok Nagar,Fine Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Good,3.6,12
Taste Of Prayagraj,300,"Fast Food,North Indian",Allahabad,Dhoomanganj,Quick Bites,9am to 11pm(Mon-Sun),Average,3.1,9
Bawarchi Non-Veg & Veg Restaurant,200,North Indian,Allahabad,Civil Lines,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.4,8
Zimana,500,"North Indian,Chinese,Beverages,Coffee,Continental,Desserts,Pizza,South Indian",Allahabad,Civil Lines,Casual Dining,730am to 11pm(Mon-Sun),Average,3.4,12
South Mouth,500,South Indian,Allahabad,Vinayak City Centre Mall-- Civil Lines,Food Court,11am to 11pm(Mon-Sun),Average,3.2,10
The Lupitas,250,North Indian,Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,6
U.P. 70 Resto,450,"Chinese,North Indian",Allahabad,George Town,Quick Bites,10am to 11pm(Mon-Sun),Good,3.5,16
Samira Restaurant,600,North Indian,Allahabad,Leader Road,Casual Dining,1130am to 1130pm(Mon-Sun),Average,3.0,13
Giza Family Restaurant,500,"Mughlai,North Indian",Allahabad,Kareli,Quick Bites,"4pm to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Average,3.1,9
Food Village Restaurant,500,"North Indian,Chinese,Continental",Allahabad,Rajrooppur,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,18
Appetour & Frotica,300,Fast Food,Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,8
Moonshine,500,"North Indian,Biryani",Allahabad,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,10
New Sizzler Point,450,"North Indian,Chinese",Allahabad,Civil Lines,Dhaba,11am to 11pm(Mon-Sun),Average,3.4,14
Punjabi Tadka,500,North Indian,Allahabad,Vinayak City Centre Mall-- Civil Lines,Food Court,11am to 11pm(Mon-Sun),Average,3.0,6
Rang Mahal - Hotel Ajay International,2000,"North Indian,Chinese,Continental,South Indian",Allahabad,Civil Lines,Casual Dining,7am to 11pm(Mon-Sun),Average,3.4,9
Avion Fast Food,150,"North Indian,South Indian,Chinese",Allahabad,Civil Lines,Quick Bites,10am to 11pm(Mon-Sun),Average,3.1,4
New Novelty Restaurant,500,North Indian,Allahabad,Chowk,Casual Dining,9am to 1130pm(Mon-Sun),Average,2.8,12
Hari Vrindavan,400,"Chinese,South Indian,North Indian",Allahabad,Ashok Nagar,Quick Bites,1130am to 11pm(Mon-Sun),Average,3.3,7
Lazeez Darbar,500,"North Indian,Mughlai",Allahabad,Civil Lines,Casual Dining,11am to 1130pm(Mon-Sun),Average,3.3,11
MFC Restaurant Champaran Meat House,400,North Indian,Allahabad,Civil Lines,Quick Bites,"12noon to 11pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Average,3.1,6
The Hunt Bakers,150,"Bakery,Desserts",Allahabad,Naini,Bakery,10am to 11pm(Mon-Sun),Average,3.0,5
EDR Restaurant,600,North Indian,Allahabad,Allapur,Casual Dining,11am to 11pm(Mon-Sun),Average,3.1,10
Nalanda Hotel,300,North Indian,Allahabad,Leader Road,Casual Dining,10am to 2am(Mon-Sun),Average,3.2,5
Penguin Indian & Mugal Foods,250,"Indian,Mughlai",Allahabad,Allapur,Quick Bites,2pm to 11pm(Mon-Sun),Average,3.2,8
Ananya Bhojnalaya,300,North Indian,Allahabad,Civil Lines,Bhojanalya,11am to 11pm(Mon-Sun),Average,3.0,6
Silk Restaurant,550,"North Indian,South Indian,Chinese",Allahabad,Bairahana,Casual Dining,10am to 11pm(Mon-Sun),Average,2.9,6
Hashtag Cafe,500,Cafe,Allahabad,Naini,Café,11am to 11pm(Mon-Sun),Average,3.1,4
Crispy And Juicy,250,"Biryani,Fast Food",Allahabad,Naini,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,6
Sagar Ratna,600,"South Indian,North Indian,Chinese,Continental",Allahabad,Tagore Town,Casual Dining,10am to 1030pm(Mon-Sun),Very Good,4.4,624
Moti Mahal Delux,600,"Mughlai,North Indian,Chinese",Allahabad,Vinayak City Centre Mall-- Civil Lines,Casual Dining,111am to 12midnight(Mon-Sun),Very Good,4.0,153
Dosa Plaza,400,South Indian,Allahabad,Civil Lines,Casual Dining,10am to 11pm(Mon-Sun),Very Good,4.1,173
Makkhan's Restaurant,450,"North Indian,South Indian,Chinese,Fast Food",Allahabad,Dhoomanganj,Casual Dining,10am to 11pm(Mon-Sun),Very Good,4.0,210
Tandoor Restaurant,500,"North Indian,Chinese",Allahabad,Civil Lines,Casual Dining,10am to 1030pm(Mon-Sun),Average,2.7,344
SCORE - The Games Cafe,200,"Cafe,Desserts,Beverages",Allahabad,Civil Lines,Café,1115am to 9pm(Mon-Sun),Excellent,4.5,335
Kailash Parbat,400,"North Indian,South Indian,Chinese,Continental",Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,31
Barcode,1400,"Biryani,North Indian,Finger Food",Allahabad,Civil Lines,Lounge,12noon to 11pm(Mon-Sun),Average,3.4,146
Cafe El Chico,1000,"Cafe,Italian,Continental",Allahabad,Civil Lines,Café,12noon to 10pm(Mon-Sun),Very Good,4.3,222
Rolls Mania,450,"Rolls,Fast Food",Allahabad,Ashok Nagar,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.0,110
Shamiana's,300,North Indian,Allahabad,Civil Lines,Casual Dining,10am to 11pm(Mon-Sun),Good,3.6,112
