Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Grace Cafe,400,Cafe,Ahmedabad,Thaltej,Café,630pm to 230am(Mon-Sun),Very Good,4.0,33
Udupi Shree Darshini Restaurant,400,South Indian,Ahmedabad,Ellis Bridge,Casual Dining,830am to 10pm(Mon-Sun),Very Good,4.0,120
Dilkhush Foodies Point,300,"North Indian,Fast Food",Ahmedabad,Airport Gandhinagar Highway,Quick Bites,11am to 12noon(Mon-Sun),Average,3.1,144
Collegian Sandwich Center,200,"Fast Food,Sandwich",Ahmedabad,Ellis Bridge,Quick Bites,11am to 10pm(Mon-Sun),Good,3.9,82
Khushbu Restaurant,800,"North Indian,Chinese,South Indian",Ahmedabad,Naroda,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,148
The Bake House By Ummed,600,Bakery,Ahmedabad,Chandkheda,Bakery,11am to 11pm(Mon-Sun),Good,3.5,128
Soho il Forno,800,"Italian,American,Mexican",Ahmedabad,Bodakdev,Casual Dining,"12midnight to 131am,111am to 12midnight(Mon...",Good,3.5,120
Prince Bhajipav,300,"Street Food,South Indian",Ahmedabad,Bodakdev,Quick Bites,530pm to 12midnight(Mon-Sun),Average,2.6,157
Jay Bhole Vadapav,300,Fast Food,Ahmedabad,Ambavadi,Quick Bites,10am to 11pm(Mon-Sun),Good,3.9,132
Treat,350,"Fast Food,South Indian,Street Food",Ahmedabad,Ellis Bridge,Quick Bites,9am to 11pm(Mon-Sun),Good,3.8,141
Food Art,450,"Mughlai,North Indian",Ahmedabad,Sarkhej,none,7pm to 4am(Mon-Sun),Good,3.6,172
Angat 22 The Restaurant & Banquet,700,"North Indian,Chinese,Italian",Ahmedabad,Bopal,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Good,3.7,107
The Butter Kitchen,500,"North Indian,Chinese,Fast Food",Ahmedabad,Gurukul,Quick Bites,"1130am to 3pm,7pm to 1am(Mon-Sun)",Very Good,4.1,129
Neelam Lutf,700,"North Indian,Chinese",Ahmedabad,Navrangpura,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Average,3.4,135
South Masala,650,South Indian,Ahmedabad,Thaltej,Casual Dining,"1130am to 3pm,7pm to 11pm(Mon-Sun)",Good,3.7,110
Urban Zykaa,800,"North Indian,Chinese",Ahmedabad,Mani Nagar,Casual Dining,"12noon to 3pm,7pm to 11pm(Mon-Sun)",Average,2.9,105
Mertiya Sweet Home,250,Mithai,Ahmedabad,Shahibagh,Sweet Shop,8am to 10pm(Mon-Sun),Good,3.9,73
Jahanvee Restaurant,700,"North Indian,Chinese",Ahmedabad,Gulbai Tekra,Casual Dining,"1130am to 3pm,7pm to 1030pm(Mon-Sun)",Good,3.8,94
Handi Nawaabz,500,"North Indian,Awadhi,Lucknowi",Ahmedabad,Infocity,none,"12noon to 3pm,7pm to 11pm(Mon-Sun)",Good,3.8,127
Tandoor Palace Restaurant,900,"North Indian,Chinese",Ahmedabad,Hansol,Casual Dining,11am to 11pm(Mon-Sun),Good,3.7,138
Praful Sweets And Namkeen,350,"Mithai,Fast Food",Ahmedabad,Chandkheda,Sweet Shop,8am to 10pm(Mon-Sun),Good,3.9,118
Cafe Coffee Day,700,"Cafe,Fast Food",Ahmedabad,C G Road,Café,10am to 11pm(Mon-Sun),Average,3.3,48
