Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Le Chef,500,"Chinese,North Indian,Continental,Momos",Kolkata,Gariahat,Casual Dining,12noon to 10pm(Mon-Sun),Very Good,4.0,276
Ramakrishna Lunch Home,200,South Indian,Kolkata,Southern Avenue,Quick Bites,"Closed(Mon),6am to 11am,3pm to 930pm...",Very Good,4.0,461
Scone,200,"South Indian,North Indian,Fast Food,Street Food",Kolkata,Kestopur,Quick Bites,9am to 11pm(Mon-Sun),Good,3.5,82
Mughal Darbar Restaurant,600,"Biryani,Chinese,Mughlai,North Indian",Kolkata,Belur,Casual Dining,12noon to 10pm(Mon-Sun),Good,3.7,107
Royal's Biryani & Kebab,400,"Biryani,North Indian",Kolkata,Garia,Quick Bites,"12noon to 12midnight(Mon,Tue,Wed,Thu,Fri...",Good,3.7,133
Tamarind,1100,"South Indian,North Indian",Kolkata,Desapriya Park,Casual Dining,"12noon to 330pm,7pm to 11pm(Mon-Sun)",Very Good,4.1,1077
The Zaffron,500,"Biryani,North Indian,Rolls",Kolkata,Barasat,Casual Dining,1130am to 12midnight(Mon-Sun),Good,3.6,131
Sabir's Restaurant,800,North Indian,Kolkata,Chandni Chowk,Quick Bites,6am to 11pm(Mon-Sun),Good,3.9,871
Tewari Brothers,300,"North Indian,Fast Food,South Indian",Kolkata,New Alipore,Quick Bites,7am to 10pm(Mon-Sun),Good,3.8,222
Hot Lips,500,"Chinese,North Indian,Mughlai",Kolkata,Behala,Casual Dining,11am to 1130pm(Mon-Sun),Good,3.5,472
The London Shakes,300,"Italian,Beverages",Kolkata,Bangur,Quick Bites,1pm to 11pm(Mon-Sun),Good,3.7,55
47 South Tangra Road,800,"Seafood,Cantonese,Chinese,Momos",Kolkata,Axis Mall-- New Town,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.8,560
Biryanishk By The Biryani Company,450,"Biryani,North Indian",Kolkata,Southern Avenue,Casual Dining,12noon to 930pm(Mon-Sun),Good,3.7,260
Mutton Golbari,350,"Bengali,Seafood,North Indian",Kolkata,Sector 5-- Salt Lake,none,11am to 10pm(Mon-Sun),Good,3.7,360
Travelistan,600,"Cafe,American,Continental,Italian,Mexican,Fast Food,Beverages,Desserts",Kolkata,Golf Green,Café,730am to 11pm(Mon-Sun),Good,3.8,410
Blue Nile,1400,"North Indian,Chinese,Continental,Salad",Kolkata,City Centre 2 Mall-- Chinar Park,Casual Dining,12noon to 1045pm(Mon-Sun),Good,3.6,747
Cakes,250,Bakery,Kolkata,New Alipore,Bakery,730am to 9pm(Mon-Sun),Very Good,4.0,179
Feast,350,"Chinese,North Indian,Rolls,Momos",Kolkata,Kasba,Casual Dining,1030am to 930pm(Mon-Sun),Good,3.7,351
Gupta Brothers Sweets,150,"Fast Food,Mishti,Mithai",Kolkata,Bara Bazar,Sweet Shop,10am to 7pm(Mon-Sun),Average,3.3,23
Bellagio,600,"Chinese,North Indian,Italian",Kolkata,Jadavpur,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.6,836
Arman Biriyani,250,Biryani,Kolkata,Picnic Garden,Quick Bites,12noon to 1230AM(Mon-Sun),Good,3.5,239
