Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Gokul Food Point,250,"Street Food,Chinese,North Indian",Hyderabad,Gachibowli,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,118
Big Bowl,300,Chinese,Hyderabad,Kondapur,Quick Bites,"1130am to 4pm,7pm to 11pm(Mon-Sun)",Good,3.7,71
Ganguram Sweets,200,"Mithai,Street Food",Hyderabad,Kothaguda,Sweet Shop,10am to 10pm(Mon-Sun),Good,3.8,70
KKD Restaurant & Bar,1000,"North Indian,South Indian,Chinese",Hyderabad,Madhapur,Casual Dining,11am to 1130pm(Mon-Sun),Good,3.5,125
Trupti Food Avenue,300,"Biryani,North Indian",Hyderabad,Kukatpally,none,11am to 11pm(Mon-Sun),Average,3.0,105
Appetito,500,Fast Food,Hyderabad,Madhapur,Quick Bites,11am to 11pm(Mon-Sun),Average,2.9,115
Mandi King,500,Arabian,Hyderabad,Kondapur,Casual Dining,1230pm to 11pm(Mon-Sun),Average,3.3,78
Oye Pizza,400,"Pizza,Fast Food",Hyderabad,Abids,Quick Bites,130pm to 12midnight(Mon-Sun),Good,3.6,164
Punjabi Parotha House,200,North Indian,Hyderabad,Kukatpally,Quick Bites,"12noon to 4pm,6pm to 1030pm(Mon-Sun)",Average,3.1,108
Desi Dibba,600,"Mughlai,North Indian,South American,Seafood",Hyderabad,Hitech City,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.9,111
Eat N Enjoy,600,"North Indian,Chinese",Hyderabad,Hotel Vaishnaoi-- Kacheguda,Casual Dining,730am to 11pm(Mon-Sun),Good,3.6,74
Temptations Cafe,500,"Cafe,North Indian,Chinese",Hyderabad,Kondapur,Café,11am to 11pm(Mon-Sun),Good,3.6,97
Elee's,400,"North Indian,Chinese,Fast Food",Hyderabad,Bowenpally,Quick Bites,12noon to 11pm(Mon-Sun),Average,2.9,90
Biryani Capital,600,"North Indian,Mughlai,Biryani",Hyderabad,S R Nagar,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.8,101
Jha Food Point,150,North Indian,Hyderabad,Marredpally,Quick Bites,"11am to 4pm,630pm to 11pm(Mon-Sun)",Average,3.3,121
Harry's The Pub - Aditya Park,1400,Finger Food,Hyderabad,Aditya Park -- Ameerpet,Pub,11am to 11pm(Mon-Sun),Good,3.7,78
Tiffins House,250,"South Indian,Biryani",Hyderabad,Kondapur,Quick Bites,7am to 11pm(Mon-Sun),Average,2.5,117
Huggs & Muggs,500,Cafe,Hyderabad,Sainikpuri,Café,11am to 11pm(Mon-Sun),Good,3.7,83
Shree Santosh Family Dhaba,400,"North Indian,Biryani",Hyderabad,Kukatpally,Dhaba,11am to 1230AM(Mon-Sun),Average,3.1,176
Liquor Lounge,1200,"North Indian,Chinese,Continental",Hyderabad,Boduppal,Lounge,12noon to 11pm(Mon-Sun),Good,3.5,79
Backen Fresh,200,"Bakery,Chinese",Hyderabad,Dilsukhnagar,Bakery,11am to 11pm(Mon-Sun),Good,3.7,59
Samosa Singh,100,Street Food,Hyderabad,Banjara Hills,Quick Bites,10am to 10pm(Mon-Sun),Average,3.4,87
Mealboys.com,600,North Indian,Hyderabad,Gachibowli,Quick Bites,"1030am to 1pm(Mon),10am to 1pm(Tue-Sun)",Average,2.7,123
Aishwarya Grand Restaurant,900,"North Indian,Chinese",Hyderabad,Jeedimetla,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,132
Godavari Ruchulu,450,"South Indian,Andhra,Hyderabadi,Chinese",Hyderabad,Film Nagar,Quick Bites,1130am to 1130pm(Mon-Sun),Average,3.0,109
Shake Shack,400,"Mexican,Juices,Cafe",Hyderabad,Lingampally,Quick Bites,9am to 1130pm(Mon-Sun),Average,3.4,100
Mithra Da Dhaba,300,"North Indian,Chinese",Hyderabad,Lingampally,Quick Bites,"12noon to 6pm,630pm to 1030pm(Mon-Sun)",Average,2.8,125
Grab N Eat,200,Fast Food,Hyderabad,Kothapet,Quick Bites,4pm to 1030pm(Mon-Sun),Good,3.9,137
Urban Pizzeria & Snack Bar,600,Pizza,Hyderabad,Kukatpally,Quick Bites,"1130am to 1030pm(Mon-Fri),1130am to 11pm...",Average,2.6,111
Sri Balaji Tiffins & Meal,100,South Indian,Hyderabad,Jeedimetla,Quick Bites,6am to 1030pm(Mon-Sun),Good,3.5,71
Huffs 'n' Puffs,500,"Biryani,North Indian,Chinese",Hyderabad,Bowenpally,Quick Bites,1230pm to 11pm(Mon-Sun),Good,3.5,110
New Lucky Hotel,500,"Mughlai,North Indian",Hyderabad,Bowenpally,Casual Dining,5am to 11pm(Mon-Sun),Good,3.5,123
Dhruva Restaurant & Bar,800,"North Indian,Chinese",Hyderabad,Manikonda,Bar,11am to 11pm(Mon-Sun),Average,3.1,67
Parivaar Vegetarian,950,"North Indian,Chinese",Hyderabad,Sainikpuri,Casual Dining,730am to 1030pm(Mon-Sun),Good,3.7,132
