Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Lucknow Biryani,400,"Biryani,North Indian",Chandigarh,Sector 44-- Chandigarh,Quick Bites,12noon to 11pm(Mon-Sun),Average,2.6,59
Grill House,600,"North Indian,Chinese,Fast Food",Chandigarh,Sector 67-- Mohali,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,119
Chandigarh Tadka,300,"Biryani,North Indian,Chinese",Chandigarh,Sector 35-- Chandigarh,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,10
Chicken Xperience By Venkys,300,Fast Food,Chandigarh,Kharar Road,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,8
Reboot Life,300,"Healthy Food,Salad,Juices",Chandigarh,Sector 7-- Chandigarh,none,10am to 10pm(Mon-Sun),Good,3.7,101
Hotel Wisteria,800,"North Indian,Chinese",Chandigarh,Utrathiya,Casual Dining,9am to 9pm(Mon-Sun),Average,3.3,18
Sukhi Chicken & Fish Corner,300,North Indian,Chandigarh,Sector 7-- Chandigarh,none,430pm to 11pm(Mon-Sun),Average,3.3,14
Gupta Sweets and Dhaba,200,"Mithai,Street Food",Chandigarh,Manimajra,Sweet Shop,8am to 11pm(Mon-Sun),Average,3.0,26
Tera Tera G,200,"Street Food,Fast Food",Chandigarh,VIP Road,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,74
Mother's Rasoi,400,"North Indian,Chinese,Biryani",Chandigarh,Sector 40-- Chandigarh,none,8am to 11pm(Mon-Sun),Average,3.2,27
Cafe 49,400,Fast Food,Chandigarh,Kharar Road,Quick Bites,10am to 11pm(Mon-Sun),Good,3.5,48
Honey Hut,550,Cafe,Chandigarh,Sector 22-- Chandigarh,Café,10am to 10pm(Mon-Sun),Good,3.5,46
Street Food Delivers,200,Street Food,Chandigarh,Sector 11-- Panchkula,none,"Closed(Mon),6pm to 930pm(Tue-Sun)",Average,3.3,11
Raju De Special Choley Kulche,100,North Indian,Chandigarh,Sector 20-- Panchkula,Quick Bites,10am to 6pm(Mon-Sun),Good,3.5,132
New Punjabi Dhaba,400,North Indian,Chandigarh,Sector 11-- Panchkula,Dhaba,"830am to 11am,7pm to 1030pm(Mon-Sun)",Average,3.4,57
Kabab Mehal,400,"Chinese,Fast Food,North Indian",Chandigarh,Sector 44-- Chandigarh,none,1130am to 11pm(Mon-Sun),Average,3.4,45
