Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
The Options Family Restaurant,500,North Indian,Jabalpur,Napier Town,Casual Dining,12noon to 11pm(Mon-Sun),Average,3.4,12
7-11 Bakers & Sweets,400,"Street Food,Italian,Fast Food,Chinese",Jabalpur,Hathital,Quick Bites,9am to 1030pm(Mon-Sun),Good,3.6,27
Krishna Hotel & Restaurant,300,North Indian,Jabalpur,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,10
Sports Club Of Jabalpur,400,"North Indian,Chinese",Jabalpur,Cantt,Quick Bites,10am to 12midnight(Mon-Sun),Average,3.3,19
Street Food Corner,100,Fast Food,Jabalpur,Khamaria,Quick Bites,10am to 11pm(Mon-Sun),Average,3.1,5
Fresh N Fresh Bakers,200,Bakery,Jabalpur,Ganjipura,Quick Bites,1130am to 1030pm(Mon-Sun),Average,3.2,6
Desi Twist,400,"North Indian,Lebanese,Fast Food,Continental",Jabalpur,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.3,88
Zamghat,300,"South Indian,Juices",Jabalpur,Napier Town,Quick Bites,11am to 12midnight(Mon-Sun),Very Good,4.1,90
The Oven Classics,250,"Fast Food,Chinese",Jabalpur,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.1,83
Dhaba Cafe,200,"Cafe,Fast Food,Chinese,North Indian",Jabalpur,Napier Town,Café,1110am to 1045pm(Mon-Sun),Good,3.7,76
Any Time Meals,400,North Indian,Jabalpur,Hathital,Casual Dining,7am to 1130pm(Mon-Sun),Good,3.7,84
Asanzo,700,"North Indian,Italian,Fast Food,Continental,Chinese",Jabalpur,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.3,91
Sahebs Food Junction,800,North Indian,Jabalpur,Napier Town,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.1,112
Burger Hut,450,"Burger,Fast Food,American",Jabalpur,Vijay Nagar,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.1,105
Dilliwala's,500,North Indian,Jabalpur,Napier Town,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.2,85
The Melting Pot Bistro,750,"North Indian,Italian,Continental,Chinese,American",Jabalpur,Wright Town,Casual Dining,8am to 11pm(Mon-Sun),Good,3.8,84
Smoky Brew,1500,"North Indian,Italian,Continental,Chinese",Jabalpur,Hathital,Café,12noon to 11pm(Mon-Sun),Good,3.9,107
Roopali Restaurant,300,"North Indian,Chinese,Continental,Mughlai",Jabalpur,Napier Town,Casual Dining,930am to 1030pm(Mon-Sun),Good,3.7,126
Z-7 Fast Foods,200,Fast Food,Jabalpur,Napier Town,Quick Bites,1230pm to 1130pm(Mon-Sun),Very Good,4.0,90
Crystal,1500,"North Indian,Mughlai,Italian,Continental,Chinese",Jabalpur,Rampur,Fine Dining,12noon to 11pm(Mon-Sun),Good,3.9,121
Food  Affair Restaurant,500,"North Indian,Seafood,Mughlai,Continental,Chinese,Italian",Jabalpur,Garha,Casual Dining,1130am to 12midnight(Mon-Sun),Good,3.9,44
Manish Fast Food,200,Fast Food,Jabalpur,Cantt,Food Court,11am to 11pm(Mon-Sun),Good,3.6,20
Sports Club Of Jabalpur,400,"North Indian,Chinese",Jabalpur,Cantt,Quick Bites,10am to 12midnight(Mon-Sun),Average,3.3,19
Sanskardhani Juice Center,350,"Beverages,Juices",Jabalpur,Wright Town,Beverage Shop,"10pm to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),955am...",Average,3.4,10
Street Food Corner,100,Fast Food,Jabalpur,Khamaria,Quick Bites,10am to 11pm(Mon-Sun),Average,3.1,5
Hotel Prince Viraj,700,North Indian,Jabalpur,Vijay Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,21
FnP Cakes 'n' More,500,Bakery,Jabalpur,Napier Town,none,8am to 11pm(Mon-Sun),Average,3.4,11
Hotel The Samrat,300,"Indian,Continental,Chinese,Mughlai",Jabalpur,Napier Town,Casual Dining,730am to 11pm(Mon-Sun),Good,3.5,18
Top 'N Town,200,Desserts,Jabalpur,Cantt,Dessert Parlor,10am to 1030pm(Mon-Sun),Average,3.1,6
Babu Chaurasiya Pan,100,Paan,Jabalpur,Wright Town,Paan Shop,12noon to 1030pm(Mon-Sun),Good,3.5,11
Muskan Family Restaurant,450,"North Indian,Fast Food,Chinese",Jabalpur,Napier Town,Quick Bites,10am to 11pm(Mon-Sun),Good,3.8,20
Jacksons Back In Time,1500,"North Indian,Mughlai,Continental,Chinese",Jabalpur,Civil Lines,Fine Dining,"730am to 1030am,7pm to 11pm,12noon to 330pm...",Average,3.3,10
Taste of Punjab,250,North Indian,Jabalpur,Cantt,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,14
Baithak Restaurant,150,"Fast Food,Beverages,Chinese",Jabalpur,Vijay Nagar,none,3pm to 11pm(Mon-Sun),Average,3.3,7
Jabalpur Food Wala,300,Fast Food,Jabalpur,Vijay Nagar,Quick Bites,8am to 11pm(Mon-Sun),Average,3.2,5
Bombay Sandwiches and Cutlets,150,Fast Food,Jabalpur,Napier Town,none,2pm to 1030pm(Mon-Sun),Average,3.3,12
Hira Sweets,200,"Mithai,Fast Food,Bakery",Jabalpur,Ganjipura,Quick Bites,10am to 1030pm(Mon-Sun),Average,3.2,11
Shri Chinese Center,100,Chinese,Jabalpur,Dhanvantari Nagar,Quick Bites,5pm to 11pm(Mon-Sun),Average,3.1,7
Sonali Restaurant,450,"North Indian,Chinese",Jabalpur,Wright Town,Casual Dining,9am to 1030pm(Mon-Sun),Average,3.1,17
Yummy Food Centre,100,Fast Food,Jabalpur,Rampur,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.0,4
Gupta Bhelpuri Center,100,Street Food,Jabalpur,Napier Town,Quick Bites,7pm to 11pm(Mon-Sun),Average,3.3,10
RB Cafe,400,Fast Food,Jabalpur,Wright Town,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,7
Annkoot- Family Veg Restaurant,400,North Indian,Jabalpur,Vijay Nagar,Quick Bites,1130am to 1030pm(Mon-Sun),Average,3.2,9
Nema Matka Kulfi,100,"Ice Cream,Beverages",Jabalpur,Vijay Nagar,Dessert Parlor,330pm to 11pm(Mon-Sun),Average,3.3,4
Dolphin Restaurant,500,"Indian,Chinese",Jabalpur,Cantt,Casual Dining,11am to 12midnight(Mon-Sun),Average,3.3,9
Bult Cafe,200,North Indian,Jabalpur,Hathital,Quick Bites,12noon to 1030pm(Mon-Sun),Average,3.2,4
Machan Family Dhaba,750,"North Indian,Mughlai",Jabalpur,Dhanvantari Nagar,Casual Dining,8am to 11pm(Mon-Sun),Average,3.4,13
Hira Sweets,200,Mithai,Jabalpur,Rampur,Sweet Shop,9am to 1030pm(Mon-Sun),Average,3.2,7
Highway Dining Restaurant,500,North Indian,Jabalpur,Shakti Nagar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.1,9
Foodies Point,500,"Fast Food,Chinese",Jabalpur,Rampur,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.0,6
Lavender Real Milkshake,200,Beverages,Jabalpur,Cantt,Beverage Shop,11am to 11pm(Mon-Sun),Average,3.2,9
Rajasthan Mishthan Bhandar,200,"Mithai,Street Food",Jabalpur,Shakti Nagar,Sweet Shop,730am to 1030pm(Mon-Sun),Good,3.5,13
Heritage by Hotel Datt Residency,600,"North Indian,Chinese,Continental",Jabalpur,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,9
Food Planet,300,Fast Food,Jabalpur,Ganjipura,Quick Bites,11am to 11pm(Mon-Sun),Average,2.8,10
Masssala Cafe,500,Indian,Jabalpur,Vijay Nagar,Quick Bites,1130am to 11pm(Mon-Sun),Average,3.4,5
Rounak Bhel Puri,100,Street Food,Jabalpur,Napier Town,none,5pm to 11pm(Mon-Sun),Average,3.0,4
Kanha Lake View,500,North Indian,Jabalpur,Garha,Casual Dining,11am to 11pm(Mon-Sun),Average,2.9,4
M2 Food,300,Fast Food,Jabalpur,Napier Town,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,9
Masala Mystery,1500,"North Indian,Chinese",Jabalpur,Vijay Nagar,Casual Dining,"1130am to 330pm,730pm to 1030pm(Mon-Sun)",Average,3.0,6
Coffee Culture,1000,"Cafe,Chinese,Coffee,Continental,Italian,Mexican,North Indian,Street Food",Jabalpur,Cantt,Café,11am to 11pm(Mon-Sun),Average,3.2,8
Hotel BK Castle,1200,"North Indian,Chinese,Italian",Jabalpur,Mahrajpur,Casual Dining,11am to 11pm(Mon-Sun),Average,3.1,4
Rice Box,200,North Indian,Jabalpur,Wright Town,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,10
Hotel Tawakkul,400,North Indian,Jabalpur,Rampur,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,6
Shri Nirmal Sai Fast Food,300,Fast Food,Jabalpur,Rampur,Quick Bites,5pm to 11pm(Mon-Sun),Average,3.0,7
Kanha Restaurant,250,Street Food,Jabalpur,Napier Town,Quick Bites,11am to 1030pm(Mon-Sun),Average,2.9,7
7 Eleven,200,Bakery,Jabalpur,Vijay Nagar,Bakery,11am to 11pm(Mon-Sun),Average,2.9,6
