Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Chicken Inn,700,North Indian,Dehradun,Hathibarkala Salwala,Dhaba,11am to 11pm(Mon-Sun),Good,3.8,106
Roll Baby Roll,150,"Rolls,Fast Food",Dehradun,Majra,none,11am to 11pm(Mon-Sun),Good,3.9,52
Nath's Chinese,200,"Chinese,Momos",Dehradun,Hathibarkala Salwala,Quick Bites,2pm to 1030pm(Mon-Sun),Good,3.9,131
Rising Dough,500,Cafe,Dehradun,Hathibarkala Salwala,Café,10am to 1030pm(Mon-Sun),Very Good,4.0,118
Rajdhani Chicken Point,200,North Indian,Dehradun,Race Course,Dhaba,5pm to 11pm(Mon-Sun),Good,3.7,150
Katman's Kitchen & Bar,1200,Finger Food,Dehradun,Jakhan,Lounge,12noon to 11pm(Mon-Sun),Good,3.5,64
Gulab Sweets,300,"Mithai,Fast Food,North Indian",Dehradun,Subhash Nagar,Sweet Shop,11am to 1030pm(Mon-Sun),Good,3.9,67
Kathi Express,350,"Rolls,Fast Food",Dehradun,Jakhan,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,70
31 Flavours,350,"Chinese,Italian,North Indian,South Indian,Momos",Dehradun,Paltan Bazaar,Quick Bites,10am to 10pm(Mon-Sun),Good,3.6,86
Naveen Vegetarian,550,North Indian,Dehradun,Paltan Bazaar,Casual Dining,11am to 10pm(Mon-Sun),Good,3.8,143
The Garage Dine-In,850,North Indian,Dehradun,Ballupur,Casual Dining,"130pm to 1030pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Good,3.9,92
Base 'N' Burger,250,"Fast Food,Sandwich",Dehradun,Karanpur,Quick Bites,10am to 9pm(Mon-Sun),Good,3.8,95
Zen Panda,700,"Chinese,Momos",Dehradun,Malsi,Quick Bites,"1130am to 10pm(Mon-Thu),9am to 10pm(Fri),9am...",Good,3.9,35
Desi Chulha,800,North Indian,Dehradun,Malsi,Casual Dining,9am to 10pm(Mon-Sun),Very Good,4.2,98
