Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Jaipur Heritage Food Court,700,"Chinese,North Indian,South Indian",Jaipur,Malviya Nagar,Casual Dining,11am to 11pm(Mon-Sun),Average,2.7,56
Goli Vada Pav No. 1,150,"Street Food,Fast Food",Jaipur,Shyam Nagar,Quick Bites,10am to 10pm(Mon-Sun),Good,3.6,67
Manpasand Restaurant,350,North Indian,Jaipur,Malviya Nagar,Quick Bites,"9am to 3pm,6pm to 1030pm(Mon-Sun)",Good,3.8,54
Hot Spices - A Mini Restaurant,400,"North Indian,Chinese,Cafe Food,Desserts",Jaipur,Shyam Nagar,Quick Bites,"1210pm to 11pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Average,3.1,52
Baba's Degchi  (Baba - Chic-In),400,"Chinese,North Indian",Jaipur,Khatipura Road,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,36
Falooda King,150,Desserts,Jaipur,Vaishali Nagar,Dessert Parlor,11am to 11pm(Mon-Sun),Average,3.3,46
Marvel's Cafe,450,Fast Food,Jaipur,Vaishali Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,63
Royal Huts,600,"North Indian,Chinese",Jaipur,Malviya Nagar,Casual Dining,1030am to 1030pm(Mon-Sun),Average,3.4,60
Laaduwala Sweets,200,Mithai,Jaipur,Pink City,Sweet Shop,"830am to 915pm(Mon-Sat),830am to 750pm(Sun)",Average,3.3,70
Shree Rivaaz The Garden Restaurant,500,"North Indian,South Indian,Chinese,Street Food",Jaipur,Mansarovar,Casual Dining,9am to 11pm(Mon-Sun),Good,3.7,56
Meals on Wheels,200,"Fast Food,Burger",Jaipur,Raja Park,Food Truck,5pm to 1030pm(Mon-Sun),Good,3.9,47
Rock The Salt Express,500,Italian,Jaipur,Vaishali Nagar,Café,12noon to 11pm(Mon-Sun),Good,3.7,58
The Coffee Hub,200,Fast Food,Jaipur,Malviya Nagar,Quick Bites,1130am to 1030pm(Mon-Sun),Good,3.6,45
New Kanha Restaurant,600,"North Indian,South Indian,Chinese",Jaipur,Jhotwara,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,69
Satnam Cake &  Bakers,400,"Bakery,Cafe,Sandwich,Fast Food,Coffee,Desserts",Jaipur,Mansarovar,Bakery,"10am to 9pm(Mon-Sat),Closed(Sun)",Average,3.3,59
Cafe 11:11,800,"North Indian,Chinese",Jaipur,C Scheme,Casual Dining,8am to 11pm(Mon-Sun),Average,3.2,39
Annpurna Bhog Thali & Tiffin House,300,North Indian,Jaipur,Vidhyadhar Nagar,Quick Bites,11am to 10pm(Mon-Sun),Average,2.8,59
Baker's Basket,200,"Bakery,Fast Food",Jaipur,Shastri Nagar,Bakery,930am to 1030pm(Mon-Sun),Average,3.3,61
Durbar - Hotel Clarks Amer,2000,"North Indian,Continental",Jaipur,Hotel Clarks Amer-- Malviya Nagar,Fine Dining,6am to 11pm(Mon-Sun),Good,3.6,35
King Fried Chicken,500,Fast Food,Jaipur,Amer Road,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.7,64
Chawla's Restaurant,800,"North Indian,Chinese",Jaipur,C Scheme,Casual Dining,11am to 1130pm(Mon-Sun),Good,3.9,432
The Great Kabab Factory - Radisson Jaipur City Center,2000,"North Indian,Mughlai,Kebab",Jaipur,Radisson Jaipur City Center-- MI Road,Fine Dining,"730pm to 1130pm(Mon-Thu),1230pm to 330pm...",Very Good,4.2,401
Sam Uncle,350,"Burger,Fast Food",Jaipur,Raja Park,Quick Bites,1pm to 12midnight(Mon-Sun),Good,3.7,488
Kalyan Rooftop And Indoor Restaurant,600,"Chinese,North Indian,South Indian,Italian",Jaipur,Gopalbari,Casual Dining,7am to 2am(Mon-Sun),Very Good,4.1,320
Kathi Junction,400,"North Indian,Chinese",Jaipur,Raja Park,Quick Bites,12noon to 4am(Mon-Sun),Good,3.7,357
Crazy Coffee,400,Cafe,Jaipur,C Scheme,Café,10am to 12midnight(Mon-Sun),Excellent,4.7,231
Dynasty Restaurant,750,"North Indian,Chinese,Continental,South Indian",Jaipur,Lal Kothi,Casual Dining,830am to 130am(Mon-Sun),Good,3.8,360
Cafe Lets Meet,500,"Cafe,Italian,Lebanese,Mexican",Jaipur,Tonk Road,Café,1030am to 4am(Mon-Sun),Average,3.0,378
Achanak Juice,100,"Juices,Beverages",Jaipur,Gaurav Towers-- Malviya Nagar,Beverage Shop,9am to 12midnight(Mon-Sun),Good,3.8,439
OTC Kabab & Curry,600,"Mughlai,North Indian,Chinese",Jaipur,Tonk Road,Quick Bites,"12noon to 3pm,6pm to 1230AM(Mon-Sun)",Good,3.7,464
3 Bites,800,"North Indian,Fast Food,Chinese",Jaipur,C Scheme,Quick Bites,12noon to 130am(Mon-Sun),Good,3.5,201
HOP On,1500,"Continental,Mexican,Thai,Momos",Jaipur,Hotel Las Vegas-- Bais Godam,Lounge,5pm to 2am(Mon-Sun),Very Good,4.2,802
Booze On Lounge,1200,"North Indian,Continental,Chinese,Italian",Jaipur,Malviya Nagar,Lounge,12noon to 12midnight(Mon-Sun),Very Good,4.1,280
Brewberrys,550,"Cafe,Fast Food",Jaipur,Raja Park,Café,8am to 2am(Mon-Sun),Good,3.7,340
Pizzitalia,400,"Pizza,Fast Food",Jaipur,Chitrakoot,Quick Bites,9am to 1130pm(Mon-Sun),Good,3.5,411
The Poets,500,"Cafe,Italian,Fast Food",Jaipur,Vaishali Nagar,Café,10am to 9pm(Mon-Sun),Good,3.5,32
Radhika Sweets,100,Mithai,Jaipur,Shyam Nagar,Sweet Shop,7am to 10pm(Mon-Sun),Good,3.6,64
Punjabi Chaap Corner,300,North Indian,Jaipur,Mansarovar,Quick Bites,1pm to 11pm(Mon-Sun),Good,3.7,64
Mummy's Kitchen,350,"North Indian,Street Food",Jaipur,MGF Metropolitan Mall-- Bais Godam,Food Court,11am to 11pm(Mon-Sun),Good,3.6,36
Palki Restaurant,500,"South Indian,Chinese,Fast Food,North Indian",Jaipur,Lal Kothi,Casual Dining,11am to 11pm(Mon-Sun),Average,2.9,47
Om  Misthan Bhandar,200,"Mithai,Bakery,South Indian",Jaipur,Tonk Road,Sweet Shop,6am to 11pm(Mon-Sun),Good,3.5,57
Kiara's Kitchen,450,North Indian,Jaipur,C Scheme,Casual Dining,"1130am to 1045pm(Mon,Wed,Thu,Fri,Sat),11am...",Average,3.3,58
Venus The Cake Shop,350,"Bakery,Pizza,Fast Food",Jaipur,MI Road,Bakery,9am to 1030pm(Mon-Sun),Average,2.7,58
How Sweet,250,Bakery,Jaipur,Lal Kothi,Bakery,10am to 830pm(Mon-Sun),Good,3.7,54
Krishna Restaurant,600,"North Indian,Chinese,South Indian,Fast Food",Jaipur,Lal Kothi,Casual Dining,11am to 11pm(Mon-Sun),Average,2.7,48
The Hills Valley Pizza,200,"Italian,Pizza",Jaipur,Raja Park,Quick Bites,"11am to 1130pm(Mon),11am to 11pm(Tue-Sun)",Good,3.6,52
Buddy's Cafe,650,"American,North Indian,Chinese,Italian,Mexican",Jaipur,Sodala,Café,9am to 11pm(Mon-Sun),Good,3.6,34
Nibbles Kitchen & Takeaway,400,"North Indian,Rajasthani,BBQ",Jaipur,Bais Godam,none,"1130am to 1030pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Good,3.8,53
Ram Rasoi Dhaba,400,North Indian,Jaipur,Tonk Road,Dhaba,11am to 11pm(Mon-Sun),Good,3.5,68
Zed's Kitchen,800,"Chinese,North Indian,Fast Food",Jaipur,Vaishali Nagar,Casual Dining,12noon to 1045pm(Mon-Sun),Average,3.4,50
Gulab Ji Chai,100,"Tea,Street Food",Jaipur,Masala Chowk-- Adarsh Nagar,Food Court,830am to 1030pm(Mon-Sun),Good,3.7,47
