Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Arabian Courtyard Multi Cuisine Restaurant,800,"Indian,Arabian,Fast Food",Goa,Colva,Casual Dining,11am to 12midnight(Mon-Sun),Average,3.1,43
Chaska,700,"Asian,Thai,North Indian,Seafood",Goa,Penha de Franca,Casual Dining,"12noon to 315pm,7pm to 1115pm(Mon-Sun)",Good,3.5,50
Savera Restaurant and Takeaway,500,"Arabian,Chinese,North Indian,Mughlai",Goa,Panaji,Casual Dining,"12noon to 3pm,6pm to 12midnight(Mon-Sun)",Good,3.7,60
La Cucina,600,"Italian,Pizza",Goa,Ashwem,Casual Dining,8am to 2am(Mon-Sun),Very Good,4.0,51
Hotel Maruti Wada Kombda,400,"Maharashtrian,Goan",Goa,Porvorim,Casual Dining,7am to 12midnight(Mon-Sun),Good,3.6,53
Burger Bar & Bakery,250,"Fast Food,Bakery",Goa,Siolim,Quick Bites,10am to 12midnight(Mon-Sun),Good,3.7,34
Mansher Goa,600,"Seafood,Goan",Goa,Anjuna,Quick Bites,"1230pm to 5pm,730pm to 12midnight(Mon-Sun)",Good,3.7,56
Goan Spice,450,"Goan,Chinese,Continental",Goa,Mapusa,Casual Dining,12noon to 12midnight(Mon-Sun),Good,3.9,61
Magik Muncheez,500,"North Indian,Chinese,Fast Food",Goa,Gastronut-- Panaji,Food Court,9am to 1am(Mon-Sun),Good,3.6,60
The Orange Mint,1200,"Goan,North Indian",Goa,Baga,Casual Dining,2pm to 2am(Mon-Sun),Good,3.9,39
Oltremarino Italian Restaurant,2000,Italian,Goa,Anjuna,Casual Dining,1pm to 1130pm(Mon-Sun),Good,3.8,57
Pai Palace,600,"Beverages,Chinese,Fast Food,Goan,South Indian,North Indian",Goa,Margao,Casual Dining,8am to 1130pm(Mon-Sun),Average,3.2,26
Grapevine - The HQ,800,"Continental,North Indian,Goan,Italian",Goa,The HQ-- Vasco,Casual Dining,7am to 1130pm(Mon-Sun),Good,3.6,54
Alibi,1000,North Indian,Goa,Calangute,Casual Dining,8am to 12midnight(Mon-Sun),Good,3.6,55
The Curry House,800,"Chinese,Continental,Indian,Finger Food,North Indian,Italian,Seafood",Goa,Calangute,Casual Dining,9am to 2am(Mon-Sun),Good,3.7,28
