Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Nav Bharat Bakery and Restaurant,250,"North Indian,Bakery",Jhansi,Cantt,Casual Dining,10am to 10pm(Mon-Sun),Average,3.3,21
The E11ven,300,"Juices,Beverages,Ice Cream,Fast Food",Jhansi,Cantt,Quick Bites,12noon to 10pm(Mon-Sun),Average,3.4,14
Vidhata Shudh Shakahari Hotel,300,North Indian,Jhansi,Civil Lines,Quick Bites,11am to 10pm(Mon-Sun),Average,3.3,23
Finger Foods,300,"South Indian,North Indian,Italian,Fast Food,Continental,Chinese",Jhansi,Cantt,Food Court,6pm to 10pm(Mon-Sun),Average,3.3,26
New Famous Chicken Fry Centre,100,"Biryani,Indian,Fast Food,North Indian,Kebab,Afghan",Jhansi,Civil Lines,none,10am to 930pm(Mon-Sun),Average,3.3,10
Pangat Restaurant,600,North Indian,Jhansi,Civil Lines,Casual Dining,(Mon-Sun),Average,3.2,7
Cheena Samosa,100,Fast Food,Jhansi,Cantt,Quick Bites,(Mon-Sun),Average,3.2,13
Shri Siddhi Vinayak Bakers & Snacks,100,"Bakery,Beverages",Jhansi,Jhansi Rly Settlement,none,"11am to 130pm,430pm to 10pm(Mon-Sun)",Average,3.2,7
The Veggies Delight,400,North Indian,Jhansi,Shivaji Nagar,Quick Bites,11am to 10pm(Mon-Sun),Average,3.2,16
Lucknow Veg Food,150,"North Indian,Biryani",Jhansi,Sipri Bazaar,Quick Bites,11am to 10pm(Mon-Sun),Average,3.4,10
7th Heaven,300,Bakery,Jhansi,Civil Lines,Bakery,10am to 10pm(Mon-Sun),Average,3.2,15
Food Xpress,250,North Indian,Jhansi,Bundelkhand University,Quick Bites,730am to 1030pm(Mon-Sun),Average,3.4,22
New Delhi Chat Bhandar,100,Street Food,Jhansi,Indrapuri,Quick Bites,9am to 930pm(Mon-Sun),Average,3.2,13
Tasty Restaurant,250,North Indian,Jhansi,Cantt,Quick Bites,5pm to 1030pm(Mon-Sun),Average,3.3,34
Pitambra Fast Food,150,"South Indian,Chinese",Jhansi,Cantt,Quick Bites,1pm to 10pm(Mon-Sun),Average,3.4,10
THE BRAJ BAKERS,250,North Indian,Jhansi,Shivaji Nagar,Quick Bites,10am to 10pm(Mon-Sun),Average,3.4,8
Mughlai Foods,150,"North Indian,Mughlai,Kebab,Chinese",Jhansi,Nagra,none,11am to 930pm(Mon-Sun),Average,3.2,8
Brijwasi Misthan Bhandar & Snacks,150,Mithai,Jhansi,Sipri Bazaar,Sweet Shop,8am to 10pm(Mon-Sun),Average,3.2,9
Kajal Sweet & Fast Food,150,"Fast Food,North Indian",Jhansi,Purana Sahar,Quick Bites,12noon to 10pm(Mon-Sun),Average,3.2,7
Bansi Sahu Veg Biryani,100,Biryani,Jhansi,Civil Lines,none,11am to 11pm(Mon-Sun),Average,3.3,12
Birthare Restaurant,100,Street Food,Jhansi,Civil Lines,Quick Bites,10am to 10pm(Mon-Sun),Average,3.2,5
ND Juice Center,100,Juices,Jhansi,Sipri Bazaar,Beverage Shop,9am to 8pm(Mon-Sun),Average,3.3,4
The Green's Cafe 69 & Lounge,350,"Cafe,Italian,Chinese,North Indian",Jhansi,Bundelkhand University,Lounge,11am to 10pm(Mon-Sun),Average,3.2,7
Shalimar Biryani,150,Biryani,Jhansi,Civil Lines,none,10am to 10pm(Mon-Sun),Average,3.2,5
Lucknow Veg Food,200,"Lucknowi,Fast Food",Jhansi,Civil Lines,Quick Bites,10am to 10pm(Mon-Sun),Average,3.2,9
Yug Food Point,200,"South Indian,Chinese,North Indian",Jhansi,Sipri Bazaar,Quick Bites,4pm to 10pm(Mon-Sun),Average,3.2,4
Yappie,250,Fast Food,Jhansi,Civil Lines,Quick Bites,10am to 10pm(Mon-Sun),Average,3.2,5
The Taste Factory,150,"Chinese,North Indian,South Indian",Jhansi,Nagra,Quick Bites,4pm to 10pm(Mon-Sun),Average,3.2,4
Mukul Chat Corner,100,"Fast Food,Street Food",Jhansi,Sipri Bazaar,Quick Bites,2pm to 9pm(Mon-Sun),Average,3.2,4
