Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Burger Ka Baap,500,"Fast Food,Burger",Coimbatore,Peelamedu,Quick Bites,"11am to 1030pm(Mon,Tue,Wed,Thu,Sat,Sun),3pm...",Excellent,4.9,818
Shahi Grill,350,"Chettinad,North Indian,Chinese",Coimbatore,Peelamedu,Casual Dining,12noon to 1030pm(Mon-Sun),Very Good,4.2,657
Hotel 36,600,"North Indian,South Indian",Coimbatore,Ganapathy,Casual Dining,6pm to 4am(Mon-Sun),Good,3.9,193
Courtallam Border Rahmath Kadai,400,South Indian,Coimbatore,Race Course,Casual Dining,"1230pm to 330pm,530pm to 1130pm(Mon-Sun)",Good,3.7,142
The Village,300,South Indian,Coimbatore,RS Puram,Quick Bites,"11am to 3pm,7pm to 11pm(Mon-Sat),7pm to 11pm(Sun)",Very Good,4.1,229
Let's Eat Meat,400,"Biryani,North Indian,Afghan",Coimbatore,Saibaba Colony,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,210
Eat Alley,800,Italian,Coimbatore,Ramanathapuram,Casual Dining,"12noon to 330pm,7pm to 11pm(Mon-Fri),12noon to ...",Very Good,4.1,160
Star Briyani,600,"Biryani,Chinese,North Indian",Coimbatore,RS Puram,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.0,186
Dr. Grill,600,"Mughlai,Continental,Middle Eastern,Grill",Coimbatore,Lakshmi Mills,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.0,154
Superstar Pizza,600,"Pizza,Burger,Sandwich,Continental,Fast Food,Beverages,Desserts",Coimbatore,Saibaba Colony,Casual Dining,1130am to 2am(Mon-Sun),Very Good,4.3,172
SRH'S Dhum Dhum Biriyani,300,South Indian,Coimbatore,Gandhipuram,Quick Bites,12noon to 11pm(Mon-Sun),Very Good,4.0,161
Namma Veedu Vasantha Bhavan,500,South Indian,Coimbatore,Saibaba Colony,Casual Dining,7am to 11pm(Mon-Sun),Good,3.7,156
Angannan Biryani Hotel,500,"Chettinad,Biryani",Coimbatore,RS Puram,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.6,261
Zucca Burgers,500,Burger,Coimbatore,Saravanampatty,Quick Bites,1130am to 11pm(Mon-Sun),Average,3.4,10
Hotel Amutham,300,South Indian,Coimbatore,Gandhipuram,Quick Bites,6am to 11pm(Mon-Sun),Good,3.6,9
Tiffany's,1500,"North Indian,South Indian,Continental,Chinese",Coimbatore,Hotel Alankara Grand-- Nehru Stadium,Casual Dining,"7am to 1030am,1230pm to 3pm,730pm to 11pm...",Good,3.7,30
Paris Biriyani Corner,150,Biryani,Coimbatore,Saibaba Colony,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,4
RHR Idly Kadai,250,South Indian,Coimbatore,Town Hall,Quick Bites,4pm to 12midnight(Mon-Sun),Good,3.7,27
Noorani Biryani Hotel,250,"Biryani,South Indian,Fast Food",Coimbatore,Saibaba Colony,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,34
Hotel Gowri Nivas,350,"Fast Food,North Indian,Street Food",Coimbatore,Gandhipuram,Quick Bites,8am to 11pm(Mon-Sun),Good,3.5,19
Big Fat Burger,350,"Burger,Fast Food",Coimbatore,RS Puram,Quick Bites,7am to 12midnight(Mon-Sun),Average,3.2,8
Ananth Bhavan,200,South Indian,Coimbatore,RS Puram,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,14
Siraj Biriyani,250,"Biryani,South Indian",Coimbatore,Podanur,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,4
Mumbai Kulfi,200,"Desserts,Ice Cream",Coimbatore,Peelamedu,none,11am to 11pm(Mon-Sun),Good,3.6,27
Time To Eat,200,Fast Food,Coimbatore,Lakshmi Mills,Quick Bites,10am to 11pm(Mon-Sun),Average,3.2,34
Taboon Cafe,300,"South Indian,Arabian",Coimbatore,Saibaba Colony,Casual Dining,2pm to 11pm(Mon-Sun),Average,3.4,9
Aishwarya's Hyderabad Biriyani,250,"Biryani,North Indian,Fast Food",Coimbatore,Thudiyalur,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,14
The Scoopy Junction,200,"Desserts,Ice Cream,Beverages",Coimbatore,Peelamedu,Dessert Parlor,11am to 11pm(Mon-Sun),Average,3.4,10
Vasantha's House Tiffin,200,South Indian,Coimbatore,Town Hall,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,18
Faasos,500,"Fast Food,Biryani,Desserts",Coimbatore,RS Puram,Quick Bites,9am to 1am(Mon-Sun),Average,3.4,8
Lassi Factory,150,"Beverages,Desserts",Coimbatore,Peelamedu,Beverage Shop,1130am to 12midnight(Mon-Sun),Average,3.3,23
Mexican Day Night Restaurant,400,"Italian,Arabian,Chinese,Seafood",Coimbatore,RS Puram,none,6pm to 6am(Mon-Sun),Average,3.4,20
Pepper Restaurant,400,"Chinese,North Indian,South Indian",Coimbatore,Saravanampatty,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.5,25
Yaazhl Family Restaurant,550,"North Indian,Chinese,Mughlai",Coimbatore,Peelamedu,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,20
Shri Shubhans,450,South Indian,Coimbatore,Saibaba Colony,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,21
Hotel Alaska Food Court,500,"Seafood,North Indian,Chinese",Coimbatore,Peelamedu,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,27
City Restaurant,300,"South Indian,North Indian,Fast Food",Coimbatore,Sitra,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,24
Spice and Ice Garden Restaurant,500,"North Indian,Indian,Chinese,Burmese",Coimbatore,Thudiyalur,Quick Bites,1215pm to 11pm(Mon-Sun),Good,3.6,17
Zoom Chef,300,"Chinese,North Indian,South Indian",Coimbatore,Kalapatti,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,24
Eden's Kitchen,250,"South Indian,North Indian",Coimbatore,Peelamedu,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,7
Inbox Cafe,200,Cafe,Coimbatore,Sitra,Quick Bites,10am to 11pm(Mon-Sun),Average,3.3,7
Subanna Biriyani,400,South Indian,Coimbatore,Thudiyalur,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,21
Baskin Robbins,300,"Ice Cream,Desserts",Coimbatore,Brookefields Mall-- RS Puram,Food Court,11am to 11pm(Mon-Sun),Good,3.5,22
Cheng's,500,"Chinese,Momos",Coimbatore,Brookefields Mall-- RS Puram,Food Court,11am to 11pm(Mon-Sun),Average,2.5,20
Dosa Hub,250,South Indian,Coimbatore,Peelamedu,Quick Bites,6pm to 11pm(Mon-Sun),Good,3.6,14
Food Center,500,"Chinese,North Indian",Coimbatore,Peelamedu,Casual Dining,11am to 11pm(Mon-Sun),Average,2.7,17
Shakilicious,200,Beverages,Coimbatore,Ganapathy,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,9
Hotel Appa Kutty Rawther Biriyani,200,"Biryani,Fast Food",Coimbatore,Ukkadam,Quick Bites,1230pm to 12midnight(Mon-Sun),Average,3.4,13
DMF Restaurant,400,"South Indian,North Indian",Coimbatore,Singanallur,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,20
Hotel Chola,250,Fast Food,Coimbatore,Kavundampalayam,Quick Bites,12noon to 12midnight(Mon-Sun),Average,3.3,9
Bhojan,400,"South Indian,North Indian,Kerala",Coimbatore,Saibaba Colony,Casual Dining,12noon to 11pm(Mon-Sun),Average,3.4,25
Chettinese Combo Restaurant,300,"South Indian,Chinese,Chettinad",Coimbatore,Peelamedu,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,18
Kanteen Savira,300,"South Indian,North Indian,Chinese",Coimbatore,Ondipudur,Quick Bites,"12noon to 430pm,6pm to 11pm(Mon-Sun)",Good,3.5,19
