Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Rajhans Restaurant,400,"Biryani,Fast Food,Beverages,North Indian",Gwalior,Thatipur,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,15
Spice 13,150,Fast Food,Gwalior,Lashkar,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.6,14
Hemu Ji Cheela Chaat Bhandaar,250,"Fast Food,Street Food",Gwalior,Lashkar,Quick Bites,3pm to 1030pm(Mon-Sun),Good,3.5,18
Mughal Darbar,800,"North Indian,Mughlai",Gwalior,Naya Bazaar,Casual Dining,12noon to 11pm(Mon-Sun),Very Good,4.0,70
Annapurna Kitchens,200,"North Indian,Fast Food,Chinese",Gwalior,Morar,Quick Bites,8am to 11pm(Mon-Sun),Average,3.3,22
Blueberry Restaurant,500,North Indian,Gwalior,Morar,Quick Bites,10am to 11pm(Mon-Sun),Good,3.5,31
Heaven's Gate,600,"Fast Food,Cafe,Continental,Italian",Gwalior,Lashkar,Café,12noon to 11pm(Mon-Sun),Good,3.8,56
Hotel Ramaya,800,"North Indian,Chinese",Gwalior,Thatipur,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.5,40
Virasat The Heritage,600,North Indian,Gwalior,Ghosipura,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,42
Nitin Chicken Center,200,North Indian,Gwalior,Morar,Quick Bites,3pm to 1030pm(Mon-Sun),Good,3.5,29
Delhi Soya Chaap Wala,200,North Indian,Gwalior,Lashkar,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.2,16
Handi - Hotel Banjara,700,North Indian,Gwalior,Lashkar,Café,11am to 11pm(Mon-Sun),Good,3.5,42
The Road Chef's,300,Chinese,Gwalior,Lashkar,Quick Bites,11am to 11pm(Mon-Sun),Average,2.9,48
Khanekakhazana.Com,200,"North Indian,South Indian",Gwalior,Mahalgaon,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,13
Sai Bhoj,500,North Indian,Gwalior,Thatipur,Casual Dining,9am to 1130pm(Mon-Sun),Average,3.4,32
Illusion - Clark's Inn Suites,1000,Finger Food,Gwalior,Lashkar,Bar,11am to 11pm(Mon-Sun),Average,3.4,51
Prince Of Punjab,300,North Indian,Gwalior,Lashkar,none,4pm to 11pm(Mon-Sun),Good,3.5,32
Aggarwal Puri Bhandar,100,North Indian,Gwalior,Shinde Ki Chhawani,Bhojanalya,10am to 1030pm(Mon-Sun),Good,3.8,40
Baskin Robbins,300,"Ice Cream,Desserts",Gwalior,Mahalgaon,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.7,21
Rajasthani Bhojanalaya,200,Rajasthani,Gwalior,Lashkar,Bhojanalya,11am to 11pm(Mon-Sun),Average,3.0,25
Mast Banarasi Paan,100,Paan,Gwalior,Thatipur,Paan Shop,11am to 11pm(Mon-Sun),Good,3.8,39
Dosa Corner,500,"South Indian,Fast Food",Gwalior,Ghosipura,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,34
Sri Ram Misthan Bhandar,200,Mithai,Gwalior,Prasad Nagar,Sweet Shop,8am to 1030pm(Mon-Sun),Good,3.5,60
Prabha International Hotel,700,North Indian,Gwalior,Lashkar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,29
Pleasure Restaurant,800,"South Indian,North Indian,Fast Food",Gwalior,Mahalgaon,Casual Dining,10am to 11pm(Mon-Sun),Good,3.6,36
Apsara Happy Hours,600,"North Indian,Chinese,Continental,Pizza",Gwalior,Lashkar,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.6,26
Egg Bar,200,Continental,Gwalior,City Center,Quick Bites,1pm to 11pm(Mon-Sun),Good,3.6,18
The Ved Mantra,750,"North Indian,Mughlai,Continental,Chinese",Gwalior,Naya Bazaar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,21
Relish Bakers,350,"Bakery,Fast Food",Gwalior,Mahalgaon,Bakery,9am to 11pm(Mon-Sun),Average,3.1,19
Shri Krishna Restaurant,250,North Indian,Gwalior,Lashkar,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.0,18
Royal Non Veg Corner,400,North Indian,Gwalior,Lashkar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,22
Anand Bhoj,500,"North Indian,Fast Food,Chinese",Gwalior,Thatipur,Casual Dining,8am to 2am(Mon-Sun),Average,2.8,36
Icy Spicy Restaurant & Cafe,500,"Chinese,Street Food,Italian,Cafe,Pizza,Ice Cream,North Indian",Gwalior,Anand Nagar,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.8,27
Mom's Cafe,500,"Fast Food,Cafe",Gwalior,City Center,Café,1030am to 1030pm(Mon-Sun),Good,3.6,26
Maakhan Bhog,100,"Beverages,Juices",Gwalior,Thatipur,Beverage Shop,9am to 1030pm(Mon-Sun),Average,3.1,10
The Road Chef's,300,Fast Food,Gwalior,Mahalgaon,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.4,22
Lucknowee Chicken,300,North Indian,Gwalior,Shinde Ki Chhawani,Quick Bites,5pm to 11pm(Mon-Sun),Good,3.7,23
Dill's Chawla Restaurant,450,North Indian,Gwalior,Lashkar,Quick Bites,1130am to 1130pm(Mon-Sun),Average,3.4,44
Cafe Tea Gather,400,Fast Food,Gwalior,Shinde Ki Chhawani,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,33
Ss Foodz,200,Fast Food,Gwalior,City Center,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,29
The Golden Village,700,"North Indian,Chinese,Sandwich",Gwalior,Lashkar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,37
