Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Venus Premium,600,"North Indian,Chinese,Oriya",Bhubaneswar,Chandrasekharpur,Casual Dining,"11am to 3pm,7pm to 10pm(Mon-Sun)",Average,3.4,125
Bapu Restaurant,300,"Chinese,North Indian",Bhubaneswar,Sahid Nagar,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.6,150
Cream & Spicy,200,"Bakery,Desserts",Bhubaneswar,Jagmohan Nagar,Bakery,1030am to 10pm(Mon-Sun),Good,3.7,66
Sania snacks,200,Fast Food,Bhubaneswar,Patia,Quick Bites,"11am to 10pm(Mon-Sat),5pm to 10pm(Sun)",Good,3.9,144
Mom's Place,300,North Indian,Bhubaneswar,Patia,Quick Bites,10am to 10pm(Mon-Sun),Good,3.9,91
Maharaja Hotel and Restaurant,800,North Indian,Bhubaneswar,Sahid Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,133
Sizzling Hub,500,"Chinese,North Indian",Bhubaneswar,Surya Nagar,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.7,82
Hide Away Restro and Cafe,300,"North Indian,Tea",Bhubaneswar,Unit 4,Casual Dining,9am to 10pm(Mon-Sun),Very Good,4.0,102
Food Junction,300,"Fast Food,Chinese,North Indian",Bhubaneswar,Khandagiri,Quick Bites,12noon to 1030pm(Mon-Sun),Good,3.7,95
The Great Babylon,600,"North Indian,Fast Food",Bhubaneswar,Khandagiri,Casual Dining,1030am to 1030pm(Mon-Sun),Good,3.7,149
DFC,400,Fast Food,Bhubaneswar,Sahid Nagar,Quick Bites,10am to 11pm(Mon-Sun),Poor,2.3,145
Shree Lal Food Plaza,200,"North Indian,South Indian,Chinese",Bhubaneswar,Khandagiri,Casual Dining,8am to 10pm(Mon-Sun),Good,3.7,51
Pushpak Restaurant,200,Oriya,Bhubaneswar,Khandagiri,Quick Bites,8am to 11pm(Mon-Sun),Average,3.4,89
Maa Matihandi Mutton,250,North Indian,Bhubaneswar,Chandrasekharpur,Quick Bites,"11am to 3pm,7pm to 10pm(Mon-Sun)",Very Good,4.0,180
Indian Fried Chicken,500,Fast Food,Bhubaneswar,Patia,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.3,166
Hashtag,350,"North Indian,Fast Food",Bhubaneswar,Patia,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,80
Food Junction,500,"North Indian,Chinese,Fast Food,South Indian",Bhubaneswar,Bapuji Nagar,Food Court,8am to 11pm(Mon-Sun),Average,2.7,135
The Klove,800,"North Indian,Chinese",Bhubaneswar,Jagmohan Nagar,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.6,121
Just Momos,200,"Fast Food,Chinese,Momos",Bhubaneswar,Patia,Quick Bites,10am to 10pm(Mon-Sun),Good,3.6,143
Chennai Raja's Dosa House,100,South Indian,Bhubaneswar,Unit 4,Quick Bites,7am to 1030pm(Mon-Sun),Good,3.7,78
Refresh Live,250,"Beverages,Bakery,Burger,Cafe Food,Sandwich",Bhubaneswar,Nayapalli,Quick Bites,9am to 1030pm(Mon-Sun),Good,3.5,75
Flaming Wok,500,Chinese,Bhubaneswar,Jagmohan Nagar,Casual Dining,1130am to 1030pm(Mon-Sun),Good,3.8,147
QDOBA,200,"North Indian,Chinese,Fast Food",Bhubaneswar,Patia,Quick Bites,5pm to 10pm(Mon-Sun),Good,3.9,98
Cinnabon,300,"Cafe,Coffee,Beverages,Desserts",Bhubaneswar,Sahid Nagar,Café,11am to 1030pm(Mon-Sun),Very Good,4.1,72
Roll Junction,300,Fast Food,Bhubaneswar,Sahid Nagar,Quick Bites,5pm to 10pm(Mon-Sun),Good,3.5,140
Cafe Coffee Day,650,"Cafe,Fast Food",Bhubaneswar,Jayadev Vihar,Café,24,Good,3.6,96
Sri Radhe Radhe Pure Veg Restaurant,400,North Indian,Bhubaneswar,Nayapalli,Casual Dining,1130am to 1030pm(Mon-Sun),Average,3.4,121
Global Belly - Hotel Seetal,950,"North Indian,Continental,Oriya",Bhubaneswar,Hotel Seetal-- Sahid Nagar,Casual Dining,"12noon to 3pm,7pm to 1030pm(Mon-Sun)",Good,3.9,122
KFCC,400,"Fast Food,North Indian,Chinese",Bhubaneswar,Kalinga Nagar,Quick Bites,1130am to 1030pm(Mon-Sun),Good,3.5,103
Confetti - Hotel Marrion,250,Desserts,Bhubaneswar,New Marrion Hotel-- Kharabela Nagar,Dessert Parlor,830am to 11pm(Mon-Sun),Very Good,4.0,63
Viswam Multi Cuisine Restaurant,700,North Indian,Bhubaneswar,Bapuji Nagar,Casual Dining,10am to 10pm(Mon-Sun),Average,3.4,73
