Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Dash Parathas,200,"Fast Food,North Indian",Indore,Vijay Nagar,Quick Bites,11am to 1145pm(Mon-Sun),Good,3.9,250
The Burger Planet,300,Burger,Indore,Sudama Nagar,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.7,237
Monica Galaxy,200,"Ice Cream,Desserts",Indore,Annapurna Road,Dessert Parlor,"1130am to 12midnight(Mon-Tue),12noon to ...",Good,3.9,229
Addy's Baithak,300,"North Indian,Fast Food",Indore,Old Palasia,Quick Bites,12noon to 2am(Mon-Sun),Good,3.7,259
Jonathan's Kitchen,1900,"North Indian,Italian",Indore,By Pass Road (North),Casual Dining,"11am to 3pm,630pm to 11pm(Mon-Sun)",Very Good,4.2,38
Fresh Serve Dine & Cafe,500,"North Indian,Fast Food,Sandwich,Coffee,Tea",Indore,Vijay Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,112
Calypso,1500,"North Indian,Chinese,Continental",Indore,C21 Mall-- Vijay Nagar,Pub,12noon to 12midnight(Mon-Sun),Good,3.9,201
Galliyara Restaurant,600,"North Indian,Chinese",Indore,Khajrana,Casual Dining,1130am to 3am(Mon-Sun),Good,3.8,157
Cafe Chokolade,250,"Cafe,Fast Food,Beverages,Ice Cream",Indore,Old Palasia,Café,12noon to 11pm(Mon-Sun),Good,3.5,172
Indian Pizzeria,400,"Pizza,Italian",Indore,Vijay Nagar,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.7,162
Mathurawala Sweets,300,Mithai,Indore,Mathurawala-- Airport Road,Sweet Shop,8am to 11pm(Mon-Sun),Average,2.5,259
Sagar Juice Center,200,"Beverages,Fast Food",Indore,Sapna Sangeeta,Beverage Shop,9am to 11pm(Mon-Sun),Good,3.8,199
Jaanu Chinese,300,"Chinese,Fast Food",Indore,Manik Bagh Road,Quick Bites,3pm to 11pm(Mon-Sun),Good,3.5,242
iFoodLounge,400,"North Indian,South Indian,Maharashtrian",Indore,Old Palasia,none,9am to 10pm(Mon-Sun),Good,3.9,633
