Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Burgerland,150,"Fast Food,Burger",Bhopal,Maharana Pratap Nagar,Quick Bites,1130am to 1030pm(Mon-Sun),Good,3.7,17
Mohan Bhai Chicken And Chinese Corner,250,"Mughlai,Chinese,Biryani",Bhopal,Kolar,Casual Dining,12noon to 1030pm(Mon-Sun),Good,3.7,27
Wah Ji Wah,300,"North Indian,Chinese",Bhopal,TT Nagar,Quick Bites,1230pm to 1030pm(Mon-Sun),Good,3.5,32
24 Hours Food Factory,400,"North Indian,Chinese",Bhopal,Maharana Pratap Nagar,none,NA,Poor,2.4,42
Baba Vada Pav,300,"Fast Food,Maharashtrian,Street Food,Beverages,Burger",Bhopal,BHEL,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.4,32
Wild Smack,200,North Indian,Bhopal,Gulmohar Colony,Casual Dining,11am to 1159am(Mon-Sun),Good,3.8,24
Delhi Ke Chole Bature,200,North Indian,Bhopal,TT Nagar,Quick Bites,10am to 10pm(Mon-Sun),Average,3.2,25
Varsha Sweets and Proteins,200,"Mithai,Street Food",Bhopal,Kohefiza,Sweet Shop,830am to 10pm(Mon-Sun),Good,3.5,23
Sandwich Express,200,"Sandwich,Burger,Fast Food",Bhopal,Aashima Mall-- Hoshangabad Road,Quick Bites,1130am to 10pm(Mon-Sun),Average,3.4,26
Agrawal Sweets And Restaurant,200,"Mithai,North Indian",Bhopal,BHEL,Quick Bites,8am to 9pm(Mon-Sun),Good,3.6,17
Zaiqa-e-Lucknavi,200,Lucknowi,Bhopal,Peer Gate Area,Quick Bites,"1230pm to 12midnight(Mon,Wed,Thu,Fri,Sat...",Very Good,4.1,120
Mom's Kitchen,300,North Indian,Bhopal,Jhangirabad,Quick Bites,"8am to 11pm(Mon,Tue,Wed,Sat,Sun),Closed...",Good,3.6,21
R J Paratha House,300,Fast Food,Bhopal,BHEL,Quick Bites,"1030am to 1030pm(Mon-Sat),12noon to 1030pm(Sun)",Average,3.4,39
Taste Of Chenaa,200,"Mithai,Street Food",Bhopal,Gulmohar Colony,Sweet Shop,9am to 9pm(Mon-Sun),Average,3.0,5
The Belgian Waffle Co.,350,"Desserts,Beverages",Bhopal,Maharana Pratap Nagar,Dessert Parlor,1230pm to 1030pm(Mon-Sun),Average,3.2,23
The Belgian Waffle Co.,350,"Desserts,Beverages",Bhopal,Maharana Pratap Nagar,Dessert Parlor,1230pm to 1030pm(Mon-Sun),Average,3.2,23
WTF - Where's the food cafe,300,Fast Food,Bhopal,TT Nagar,Quick Bites,4pm to 1030pm(Mon-Sun),Good,3.6,37
Heera Sweets and Namkeen,300,"Mithai,Fast Food",Bhopal,Kolar,Quick Bites,8am to 10pm(Mon-Sun),Good,3.6,21
Vibe Restro Bar,1500,"North Indian,Finger Food,Continental,Italian",Bhopal,Arera Colony,Casual Dining,12noon to 1130pm(Mon-Sun),Good,3.7,75
Rasoi,800,"North Indian,Chinese",Bhopal,Jhangirabad,Casual Dining,730am to 1030pm(Mon-Sun),Good,3.5,21
Vyanjan Restaurant,500,"North Indian,South Indian,Chinese",Bhopal,JP Nagar,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.5,28
8Plates,600,North Indian,Bhopal,Arera Colony,Quick Bites,2pm to 11pm(Mon-Sun),Good,3.6,62
Bhopal Udipi Restaurant,600,"South Indian,North Indian",Bhopal,JP Nagar,Casual Dining,11am to 10pm(Mon-Sun),Average,3.2,13
My Foods Cafe,200,"South Indian,North Indian,Fast Food,Sandwich,Chinese,Beverages",Bhopal,TT Nagar,Quick Bites,"8am to 101pm(Mon),8am to 10pm(Tue-Sun)",Average,2.8,24
Mishra Bhojnalaya & Restaurant,600,"Indian,Chinese",Bhopal,Maharana Pratap Nagar,Casual Dining,11am to 10pm(Mon-Sun),Good,3.6,33
Raju Restaurant,250,"Fast Food,Beverages",Bhopal,Jhangirabad,Quick Bites,7am to 10pm(Mon-Sun),Average,3.4,13
Bittu Food Corner,200,"Fast Food,Street Food,Rolls",Bhopal,Maharana Pratap Nagar,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.5,18
Meal On!!,300,"North Indian,South Indian",Bhopal,BHEL,Quick Bites,"11am to 930pm(Mon-Sat),Closed(Sun)",Good,3.5,27
J Vedi Appan,300,South Indian,Bhopal,BHEL,Quick Bites,9am to 8pm(Mon-Sun),Average,3.4,25
Swastik Pure Veg Restaurant,300,"North Indian,Biryani,Chinese",Bhopal,BHEL,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.3,538
CKC Restaurant,400,"North Indian,Fast Food,Chinese",Bhopal,Gulmohar Colony,Quick Bites,9am to 11pm(Mon-Sun),Very Good,4.1,258
