Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Delhi Cafe,200,Cafe,Delhi NCR,New Friends Colony,Café,11am to 11pm(Mon-Sun),Average,3.0,4
Desi Nom Nom,800,"North Indian,Rolls",Delhi NCR,Greater Kailash 1 (GK1),none,12noon to 11pm(Mon-Sun),Good,3.7,13
Sameer Chinese Fast Food,200,Fast Food,Delhi NCR,Sector 7-- Faridabad,Quick Bites,11am to 11pm(Mon-Sun),Average,2.9,13
Fiesta 7 Dayz,400,"North Indian,Chinese,Continental,South Indian,Beverages",Delhi NCR,Knowledge Park,Food Court,11am to 1030pm(Mon-Sun),Good,3.5,27
Tavlin,400,"Biryani,North Indian,South Indian",Delhi NCR,Shalimar Bagh,Quick Bites,9am to 10pm(Mon-Sun),Good,3.6,128
Capital Cafe & Bar,400,"Cafe,Chinese,North Indian,Fast Food",Delhi NCR,Delhi University-GTB Nagar,Café,11am to 11pm(Mon-Sun),Good,3.6,45
Sai Restaurant,400,"North Indian,South Indian,Chinese",Delhi NCR,Azadpur,Quick Bites,11am to 11pm(Mon-Sun),Average,2.9,17
Broskiy's,600,"Italian,Sandwich,Burger,North Indian,Chinese,Thai,Beverages",Delhi NCR,Friends Colony,none,10am to 11pm(Mon-Sun),Good,3.9,46
Jugni,500,"Chinese,North Indian",Delhi NCR,Tilak Nagar,Casual Dining,1pm to 11pm(Mon-Sun),Average,3.0,17
Cake Festa,400,Bakery,Delhi NCR,Sector 64-- Noida,none,11am to 11pm(Mon-Sun),Average,3.1,4
Bakers n Makers,400,"Bakery,Desserts",Delhi NCR,Sector 6-- Dwarka,none,10am to 11pm(Mon-Sun),Good,3.6,55
MMB Make My Bucket,300,"Italian,Chinese,Burger",Delhi NCR,Shahdara,Quick Bites,1pm to 10pm(Mon-Sun),Average,3.3,13
It's Pizza Town,500,Pizza,Delhi NCR,Dilshad Garden,Quick Bites,"111am to 1011pm(Mon),1130am to 1010pm...",Average,3.4,22
Of Spices & Sauces,300,Street Food,Delhi NCR,Sushant Lok,none,10am to 10pm(Mon-Sun),Good,3.7,11
Wok 4 Hunger,600,"Indian,Chinese",Delhi NCR,Punjabi Bagh,none,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Average,3.1,6
Bubbly Cafe,200,Fast Food,Delhi NCR,Mayur Vihar Phase 1,Quick Bites,11am to 10pm(Mon-Sun),Average,3.3,17
The Sunshine Burgers,300,"Burger,Pizza",Delhi NCR,Sector 5-- Gurgaon (Gurugram),Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,32
Hotel Arish Bhavan,400,South Indian,Delhi NCR,MG Road-- Gurgaon,Quick Bites,730am to 10pm(Mon-Sun),Average,3.3,16
Gozo,800,"North Indian,Mughlai,Chinese,Italian,Continental",Delhi NCR,Sector 127-- Noida,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,40
Iceberg Cream Center,250,Ice Cream,Delhi NCR,Lawrence Road,Dessert Parlor,(Mon-Sun),Average,3.0,6
