Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Sagar Chowmein,100,Chinese,Agra,Kamla Nagar,none,3pm to 11pm(Mon-Sun),Average,3.3,7
Shanti Sweets,400,Mithai,Agra,Sikandra,Sweet Shop,7am to 11pm(Mon-Sun),Average,3.0,10
Punjabi Grill,500,"North Indian,Fast Food",Agra,Sikandra,Kiosk,6pm to 11pm(Mon-Sun),Average,3.4,11
Tiwari Bombay Food Court,100,Street Food,Agra,Sikandra,Quick Bites,4pm to 11pm(Mon-Sun),Average,3.2,7
Chef On Call,300,Fast Food,Agra,Tajganj,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.0,10
Avalon Taj,450,"North Indian,Chinese",Agra,Agra Cantt,Casual Dining,24,Average,2.9,10
Darbar,600,"North Indian,Chinese",Agra,Tajganj,Casual Dining,8am to 11pm(Mon-Sun),Average,3.2,8
Apollo Restaurant,300,"North Indian,South Indian,Chinese",Agra,Tajganj,Casual Dining,10am to 11pm(Mon-Sun),Average,2.7,10
Agra Food Court,200,North Indian,Agra,Arjun Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,2.8,11
Bambino cafe,250,"North Indian,Beverages,Italian",Agra,Tajganj,Quick Bites,11am to 11pm(Mon-Sun),Average,2.8,8
Fireside,300,"North Indian,Chinese,Italian",Agra,Agra Cantt,Quick Bites,3pm to 11pm(Mon-Sun),Average,3.3,9
Gazal Bar,1000,North Indian,Agra,Shahganj,Bar,12noon to 12midnight(Mon-Sun),Average,3.2,8
Roots Cafe,200,"North Indian,Fast Food",Agra,Khandari,none,11am to 11pm(Mon-Sun),Average,3.0,6
Sethi Ji Hotel,250,North Indian,Agra,Agra Cantt,Dhaba,24,Average,2.8,9
Chilly Chatkara,850,"North Indian,Chinese,Continental",Agra,Tajganj,Casual Dining,"7am to 1030am,1230pm to 3pm,7pm to 11pm...",Average,3.3,12
Brij Bakers,150,"Bakery,Desserts",Agra,Kamla Nagar,Bakery,930am to 1130pm(Mon-Sun),Average,2.9,7
Pehalwan Biryani Food Truck,350,Biryani,Agra,Tajganj,Food Truck,12noon to 11pm(Mon-Sun),Average,3.3,8
Moti Palace Restaurant and Bar,1000,"North Indian,Chinese",Agra,Rakabganj,Casual Dining,8am to 11pm(Mon-Sun),Average,3.0,10
Hunger Grill,700,"North Indian,Chinese,Fast Food",Agra,Sikandra,Casual Dining,130pm to 1130pm(Mon-Sun),Average,3.4,12
FCB Fast Food Corner,300,Fast Food,Agra,Kamla Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,6
Shri Bikaner Sweets,200,"Fast Food,Mithai",Agra,Khandari,Quick Bites,8am to 11pm(Mon-Sun),Average,3.2,7
Dana Pani restaurant,350,"North Indian,Fast Food",Agra,Kamla Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,4
Apna Dhabha,150,North Indian,Agra,Sikandra,Dhaba,8am to 12midnight(Mon-Sun),Average,2.9,7
Relish Restaurant,1000,"Chinese,Continental,North Indian",Agra,Tajganj,Casual Dining,9am to 11pm(Mon-Sun),Average,3.1,7
Dauji Chaat Bhandar,150,Street Food,Agra,Sikandra,Quick Bites,4pm to 11pm(Mon-Sun),Average,3.2,4
Milan Restaurant,700,"North Indian,Finger Food",Agra,Sikandra,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,4
Elleven To 11,300,"North Indian,Chinese",Agra,Kamla Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,5
Ratan Pizza,500,"Pizza,Fast Food,Bakery",Agra,Civil Lines,Quick Bites,9am to 11pm(Mon-Sun),Good,3.8,94
Captain's Cafe,500,"Cafe,North Indian,Mughlai,Italian,Chinese",Agra,Sikandra,Café,11am to 11pm(Mon-Sun),Very Good,4.0,156
Chokho Jeeman Marwari Jain Bhojanalya,400,Rajasthani,Agra,Civil Lines,Casual Dining,"11am to 315pm,7pm to 10pm(Mon-Sun)",Very Good,4.2,447
Shri Tirupati No.1 Family Restaurant,300,"North Indian,Fast Food",Agra,Sikandra,Quick Bites,"1pm to 11pm(Mon,Tue,Thu,Sat,Sun),1pm to ...",Good,3.8,121
Chaat Chowpaati,150,Street Food,Agra,Kamla Nagar,Quick Bites,1pm to 11pm(Mon-Sun),Good,3.8,137
Sattolala Food Court,200,"North Indian,Desserts",Agra,Shahganj,Quick Bites,8am to 11pm(Mon-Sun),Good,3.5,158
Q'sinn,1000,North Indian,Agra,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.1,115
Chimmanlal Puri Wale,150,"North Indian,Street Food,Mithai",Agra,Mantola,Quick Bites,7am to 10pm(Mon-Sun),Very Good,4.0,155
Sizzling Salt,800,North Indian,Agra,Khandari,Casual Dining,11am to 1120pm(Mon-Sun),Very Good,4.1,138
Chainess,200,"Tea,Fast Food",Agra,Civil Lines,Quick Bites,"11am to 10pm(Mon-Sat),10am to 10pm(Sun)",Very Good,4.2,105
The Big Bun,250,"Burger,Sandwich,Fast Food,Pizza,Rolls,Bakery",Agra,Civil Lines,Quick Bites,1030am to 10pm(Mon-Sun),Very Good,4.4,155
Family Zaika Restro & Lounge,800,"North Indian,South Indian,Chinese",Agra,Kamla Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.7,110
Sheroes Hangout,200,"Cafe,North Indian,Chinese",Agra,Tajganj,Café,10am to 9pm(Mon-Sun),Excellent,4.9,253
The Grand Gopika Thaal By GMB,800,"North Indian,Rajasthani,Gujarati",Agra,Tajganj,Casual Dining,"12noon to 4pm,7pm to 12midnight(Mon-Sun)",Very Good,4.2,27
New Moon Light Restaurant,350,North Indian,Agra,Civil Lines,Dhaba,11am to 11pm(Mon-Sun),Good,3.7,115
Gulab Snacks Parlour,200,Fast Food,Agra,Khandari,Quick Bites,10am to 11pm(Mon-Sun),Average,3.2,6
Chunar Chicken,500,Mughlai,Agra,Mantola,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,6
Four Seasons Fun & Food Village,500,"Chinese,North Indian",Agra,Dayal Bagh,Quick Bites,4pm to 11pm(Mon-Sun),Average,3.2,8
Jack N Jill,200,Fast Food,Agra,Arjun Nagar,Quick Bites,10am to 11pm(Mon-Sun),Average,3.0,4
RS Crazy Bites,100,"Sandwich,Burger",Agra,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,5
Anjana Restaurant,500,"Chinese,Fast Food,North Indian",Agra,Tajganj,Quick Bites,7am to 1130pm(Mon-Sun),Average,3.1,8
Hangout- The Lounge Bar,600,Finger Food,Agra,Lohamandi,Bar,11am to 11pm(Mon-Sun),Average,3.1,4
Jawahar Bhojnalya,200,North Indian,Agra,Dayal Bagh,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,4
Hashim Restaurant,250,"Biryani,North Indian",Agra,Shahganj,Quick Bites,10am to 11pm(Mon-Sun),Average,3.1,4
The Chamber,1500,"North Indian,Mughlai,Continental,Chinese",Agra,Tajganj,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.1,4
